LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
10.5,55.795,263517,2019-04-01 15:09:24:193
10.4,39.867,264018,2019-04-01 15:09:24:694
10.5,47.283,264518,2019-04-01 15:09:25:194
10.2,46.207,265018,2019-04-01 15:09:25:694
10.2,36.749,265518,2019-04-01 15:09:26:194
10.5,45.901,266017,2019-04-01 15:09:26:693
10.2,46.778,266517,2019-04-01 15:09:27:193
10.2,45.179,267017,2019-04-01 15:09:27:693
10.2,46.585,267517,2019-04-01 15:09:28:193
10.2,46.541,268018,2019-04-01 15:09:28:694
10.2,47.24,268518,2019-04-01 15:09:29:194
10.3,47.488,269017,2019-04-01 15:09:29:693
10.4,46.307,269517,2019-04-01 15:09:30:193
10.2,44.817,270018,2019-04-01 15:09:30:694
10.2,44.591,270518,2019-04-01 15:09:31:194
10.2,46.85,271017,2019-04-01 15:09:31:693
10.2,44.644,271517,2019-04-01 15:09:32:193
10.2,53.906,272018,2019-04-01 15:09:32:694
10.2,42.382,272518,2019-04-01 15:09:33:194
10.2,48.574,273017,2019-04-01 15:09:33:693
10.4,45.325,273517,2019-04-01 15:09:34:193
10.4,45.675,274018,2019-04-01 15:09:34:694
10.2,45.092,274518,2019-04-01 15:09:35:194
10.2,41.431,275017,2019-04-01 15:09:35:693
10.2,43.19,275517,2019-04-01 15:09:36:193
10.2,33.532,276017,2019-04-01 15:09:36:693
10.2,35.833,276518,2019-04-01 15:09:37:194
10.2,48.138,277018,2019-04-01 15:09:37:694
10.2,41.245,277518,2019-04-01 15:09:38:194
10.2,42.38,278017,2019-04-01 15:09:38:693
10.2,36.446,278517,2019-04-01 15:09:39:193
10.2,44.071,279017,2019-04-01 15:09:39:693
10.2,44.353,279518,2019-04-01 15:09:40:194
10.2,44.382,280018,2019-04-01 15:09:40:694
10.5,44.908,280518,2019-04-01 15:09:41:194
10.5,44.046,281017,2019-04-01 15:09:41:693
10.5,38.386,281517,2019-04-01 15:09:42:193
10.2,42.097,282017,2019-04-01 15:09:42:693
10.2,45.934,282518,2019-04-01 15:09:43:194
10.5,45.275,283018,2019-04-01 15:09:43:694
10.4,48.396,283517,2019-04-01 15:09:44:193
10.5,36.276,284017,2019-04-01 15:09:44:693
10.5,33.907,284518,2019-04-01 15:09:45:194
10.5,36.816,285018,2019-04-01 15:09:45:694
10.1,35.076,285518,2019-04-01 15:09:46:194
10.2,37.408,286017,2019-04-01 15:09:46:693
10.2,43.546,286517,2019-04-01 15:09:47:193
10.5,44.748,287018,2019-04-01 15:09:47:694
10.5,39.296,287518,2019-04-01 15:09:48:194
10.5,38.936,288018,2019-04-01 15:09:48:694
10.2,37.72,288517,2019-04-01 15:09:49:193
10.2,50.967,289017,2019-04-01 15:09:49:693
10.2,51.596,289517,2019-04-01 15:09:50:193
10.2,48.027,290017,2019-04-01 15:09:50:693
10.2,46.313,290518,2019-04-01 15:09:51:194
10.2,46.28,291018,2019-04-01 15:09:51:694
10.5,44.21,291517,2019-04-01 15:09:52:193
10.1,44.034,292018,2019-04-01 15:09:52:694
10.2,38.007,292518,2019-04-01 15:09:53:194
10.4,46.544,293017,2019-04-01 15:09:53:693
10,40.076,293517,2019-04-01 15:09:54:193
10.2,46.18,294017,2019-04-01 15:09:54:693
10.4,46.06,294518,2019-04-01 15:09:55:194
10.1,47.272,295018,2019-04-01 15:09:55:694
10.1,47.164,295517,2019-04-01 15:09:56:193
10.1,45.478,296018,2019-04-01 15:09:56:694
9.9,46.117,296518,2019-04-01 15:09:57:194
10.4,41.164,297017,2019-04-01 15:09:57:693
10.1,34.632,297517,2019-04-01 15:09:58:193
10.1,36.564,298017,2019-04-01 15:09:58:693
10.1,36.157,298518,2019-04-01 15:09:59:194
10.4,47.802,299017,2019-04-01 15:09:59:693
10.1,50.373,299517,2019-04-01 15:10:00:193
10.2,50.946,300017,2019-04-01 15:10:00:693
10.2,46.401,300518,2019-04-01 15:10:01:194
10.4,40.939,301018,2019-04-01 15:10:01:694
10.2,35.717,301518,2019-04-01 15:10:02:194
10.2,46.528,302017,2019-04-01 15:10:02:693
10.1,47.117,302518,2019-04-01 15:10:03:194
10.2,40.994,303018,2019-04-01 15:10:03:694
10.4,48.186,303517,2019-04-01 15:10:04:193
10.2,45.791,304017,2019-04-01 15:10:04:693
10.1,45.197,304517,2019-04-01 15:10:05:193
10.2,45.862,305018,2019-04-01 15:10:05:694
10.2,43.984,305518,2019-04-01 15:10:06:194
10.2,41.122,306018,2019-04-01 15:10:06:694
10.2,41.98,306517,2019-04-01 15:10:07:193
10.2,44.976,307017,2019-04-01 15:10:07:693
10.2,43.591,307517,2019-04-01 15:10:08:193
10.2,39.433,308017,2019-04-01 15:10:08:693
10.2,44.571,308517,2019-04-01 15:10:09:193
10.2,43.579,309018,2019-04-01 15:10:09:694
10.2,45.703,309518,2019-04-01 15:10:10:194
10.4,45.872,310018,2019-04-01 15:10:10:694
10.2,45.928,310518,2019-04-01 15:10:11:194
10.4,45.093,311018,2019-04-01 15:10:11:694
9.9,44.401,311518,2019-04-01 15:10:12:194
9.9,44.126,312017,2019-04-01 15:10:12:693
10.1,44.597,312518,2019-04-01 15:10:13:194
9.9,44.847,313017,2019-04-01 15:10:13:693
10.3,35.576,313517,2019-04-01 15:10:14:193
9.9,44.105,314017,2019-04-01 15:10:14:693
9.9,46.272,314517,2019-04-01 15:10:15:193
10.2,48.021,315017,2019-04-01 15:10:15:693
9.9,43.169,315517,2019-04-01 15:10:16:193
9.9,48.078,316017,2019-04-01 15:10:16:693
9.9,46.742,316518,2019-04-01 15:10:17:194
9.9,41.893,317018,2019-04-01 15:10:17:694
10.2,45.223,317518,2019-04-01 15:10:18:194
10.2,46.931,318018,2019-04-01 15:10:18:694
10.2,47.256,318518,2019-04-01 15:10:19:194
10.2,35.062,319018,2019-04-01 15:10:19:694
10.2,47.254,319517,2019-04-01 15:10:20:193
10.2,46.41,320017,2019-04-01 15:10:20:693
10.2,47.109,320517,2019-04-01 15:10:21:193
10.2,44.671,321017,2019-04-01 15:10:21:693
10.2,48.564,321518,2019-04-01 15:10:22:194
10.1,44.444,322018,2019-04-01 15:10:22:694
10.2,48.307,322517,2019-04-01 15:10:23:193
10.1,47.132,323018,2019-04-01 15:10:23:694
10.2,45.947,323518,2019-04-01 15:10:24:194
10.2,47.164,324017,2019-04-01 15:10:24:693
10.2,46.557,324517,2019-04-01 15:10:25:193
10.1,45.05,325017,2019-04-01 15:10:25:693
10.4,45.585,325518,2019-04-01 15:10:26:194
10.4,45.542,326018,2019-04-01 15:10:26:694
10.1,47.186,326517,2019-04-01 15:10:27:193
10.4,42.574,327017,2019-04-01 15:10:27:693
10.4,45.37,327517,2019-04-01 15:10:28:193
10.1,45.113,328018,2019-04-01 15:10:28:694
10.2,47.06,328518,2019-04-01 15:10:29:194
10.4,43.872,329017,2019-04-01 15:10:29:693
10.4,43.012,329517,2019-04-01 15:10:30:193
10.1,42.874,330018,2019-04-01 15:10:30:694
10.4,49.356,330517,2019-04-01 15:10:31:193
10.1,47.672,331017,2019-04-01 15:10:31:693
10.2,45.596,331518,2019-04-01 15:10:32:194
10.2,50.379,332018,2019-04-01 15:10:32:694
10.1,46.241,332517,2019-04-01 15:10:33:193
10.2,45.502,333017,2019-04-01 15:10:33:693
10.2,36.262,333518,2019-04-01 15:10:34:194
10.4,50.779,334018,2019-04-01 15:10:34:694
10.1,46.548,334517,2019-04-01 15:10:35:193
10.2,50.078,335018,2019-04-01 15:10:35:694
10.2,48.016,335518,2019-04-01 15:10:36:194
10.2,44.472,336018,2019-04-01 15:10:36:694
10.5,43.95,336517,2019-04-01 15:10:37:193
9.9,45.058,337017,2019-04-01 15:10:37:693
10.2,44.001,337518,2019-04-01 15:10:38:194
9.9,46.233,338018,2019-04-01 15:10:38:694
10.1,48.07,338518,2019-04-01 15:10:39:194
10.4,44.863,339017,2019-04-01 15:10:39:693
10.2,46.518,339518,2019-04-01 15:10:40:194
10.2,42.956,340018,2019-04-01 15:10:40:694
10.2,46.584,340518,2019-04-01 15:10:41:194
10,43.64,341017,2019-04-01 15:10:41:693
10.2,46.01,341517,2019-04-01 15:10:42:193
10.1,44.758,342018,2019-04-01 15:10:42:694
10.4,46.442,342518,2019-04-01 15:10:43:194
10.1,34.506,343018,2019-04-01 15:10:43:694
10.1,46.47,343518,2019-04-01 15:10:44:194
10.1,37.239,344018,2019-04-01 15:10:44:694
10.4,45.763,344517,2019-04-01 15:10:45:193
10.2,46.154,345017,2019-04-01 15:10:45:693
10.2,50.132,345518,2019-04-01 15:10:46:194
10.1,46.697,346018,2019-04-01 15:10:46:694
10.1,47.026,346518,2019-04-01 15:10:47:194
10.4,46.013,347017,2019-04-01 15:10:47:693
10.4,42.704,347517,2019-04-01 15:10:48:193
10.4,39.756,348017,2019-04-01 15:10:48:693
10.4,49.293,348518,2019-04-01 15:10:49:194
9.9,34.005,349018,2019-04-01 15:10:49:694
10.2,43.129,349517,2019-04-01 15:10:50:193
10.2,47.594,350017,2019-04-01 15:10:50:693
10.2,43.829,350517,2019-04-01 15:10:51:193
10.2,45.231,351017,2019-04-01 15:10:51:693
10.4,44.998,351518,2019-04-01 15:10:52:194
10.2,44.138,352018,2019-04-01 15:10:52:694
9.9,48.299,352518,2019-04-01 15:10:53:194
10.4,43.598,353017,2019-04-01 15:10:53:693
10.2,44.835,353517,2019-04-01 15:10:54:193
10.1,35.236,354017,2019-04-01 15:10:54:693
9.9,33.436,354518,2019-04-01 15:10:55:194
10.4,46.165,355017,2019-04-01 15:10:55:693
10.5,45.547,355518,2019-04-01 15:10:56:194
10.4,44.924,356018,2019-04-01 15:10:56:694
10.4,44.143,356518,2019-04-01 15:10:57:194
10.2,45.164,357018,2019-04-01 15:10:57:694
10.4,44.271,357517,2019-04-01 15:10:58:193
10.2,32.51,358018,2019-04-01 15:10:58:694
10.4,35.71,358518,2019-04-01 15:10:59:194
10.4,45.552,359017,2019-04-01 15:10:59:693
10.1,43.892,359517,2019-04-01 15:11:00:193
10.1,43.487,360017,2019-04-01 15:11:00:693
10.1,39.803,360517,2019-04-01 15:11:01:193
10.2,40.982,361017,2019-04-01 15:11:01:693
10.4,42.256,361518,2019-04-01 15:11:02:194
10.1,42.897,362018,2019-04-01 15:11:02:694
10.1,46.087,362517,2019-04-01 15:11:03:193
10.1,48.529,363017,2019-04-01 15:11:03:693
10.2,47.288,363518,2019-04-01 15:11:04:194
10.2,33.627,364018,2019-04-01 15:11:04:694
10.1,47.724,364517,2019-04-01 15:11:05:193
10.1,45.189,365017,2019-04-01 15:11:05:693
10.2,46.512,365517,2019-04-01 15:11:06:193
10.2,44.47,366018,2019-04-01 15:11:06:694
10.2,45.188,366518,2019-04-01 15:11:07:194
10.2,45.958,367018,2019-04-01 15:11:07:694
10.4,45.603,367518,2019-04-01 15:11:08:194
10.2,45.066,368017,2019-04-01 15:11:08:693
10.3,42.849,368517,2019-04-01 15:11:09:193
10.2,34.514,369018,2019-04-01 15:11:09:694
10.2,36.47,369518,2019-04-01 15:11:10:194
10.2,43.33,370018,2019-04-01 15:11:10:694
10.2,44.855,370518,2019-04-01 15:11:11:194
10.2,38.613,371018,2019-04-01 15:11:11:694
10.2,40.755,371517,2019-04-01 15:11:12:193
10.2,33.214,372018,2019-04-01 15:11:12:694
10.2,43.23,372518,2019-04-01 15:11:13:194
10.2,37.038,373017,2019-04-01 15:11:13:693
10.2,45.737,373518,2019-04-01 15:11:14:194
10.2,39.6,374018,2019-04-01 15:11:14:694
10.2,46.58,374517,2019-04-01 15:11:15:193
10.2,46.301,375018,2019-04-01 15:11:15:694
10.2,39.889,375518,2019-04-01 15:11:16:194
10.2,48.968,376017,2019-04-01 15:11:16:693
10.2,46.368,376518,2019-04-01 15:11:17:194
10.4,45.04,377018,2019-04-01 15:11:17:694
10.1,42.752,377518,2019-04-01 15:11:18:194
10.2,46.19,378017,2019-04-01 15:11:18:693
10.2,45.53,378517,2019-04-01 15:11:19:193
10.4,37.509,379018,2019-04-01 15:11:19:694
10.2,47.85,379518,2019-04-01 15:11:20:194
10.2,45.871,380018,2019-04-01 15:11:20:694
10.2,45.24,380518,2019-04-01 15:11:21:194
10.2,46.232,381017,2019-04-01 15:11:21:693
10.4,44.887,381518,2019-04-01 15:11:22:194
10.2,35.133,382018,2019-04-01 15:11:22:694
10.2,44.903,382518,2019-04-01 15:11:23:194
10.2,46.68,383017,2019-04-01 15:11:23:693
10.4,40.017,383517,2019-04-01 15:11:24:193
10.2,39.526,384018,2019-04-01 15:11:24:694
10.2,47.206,384518,2019-04-01 15:11:25:194
10.2,45.066,385018,2019-04-01 15:11:25:694
10.4,46.421,385517,2019-04-01 15:11:26:193
10.2,46.897,386017,2019-04-01 15:11:26:693
10.2,35.086,386517,2019-04-01 15:11:27:193
10.2,33.652,387017,2019-04-01 15:11:27:693
10.4,51.528,387518,2019-04-01 15:11:28:194
10.2,49.753,388019,2019-04-01 15:11:28:695
10.2,43.561,388518,2019-04-01 15:11:29:194
10.2,34.817,389017,2019-04-01 15:11:29:693
10.4,34.493,389518,2019-04-01 15:11:30:194
10.2,46.506,390017,2019-04-01 15:11:30:693
10.2,45.581,390517,2019-04-01 15:11:31:193
10,46.411,391017,2019-04-01 15:11:31:693
10,50.456,391518,2019-04-01 15:11:32:194
10.1,34.32,392018,2019-04-01 15:11:32:694
10.1,35.893,392518,2019-04-01 15:11:33:194
10.1,43.801,393017,2019-04-01 15:11:33:693
10.1,44.718,393517,2019-04-01 15:11:34:193
10.4,47.719,394018,2019-04-01 15:11:34:694
10.4,48.967,394518,2019-04-01 15:11:35:194
10.4,50.197,395018,2019-04-01 15:11:35:694
10.4,50.8,395518,2019-04-01 15:11:36:194
10.1,46.421,396018,2019-04-01 15:11:36:694
10.4,46.055,396517,2019-04-01 15:11:37:193
10.4,50.891,397018,2019-04-01 15:11:37:694
10.2,43.475,397518,2019-04-01 15:11:38:194
10,44.72,398018,2019-04-01 15:11:38:694
10,44.102,398517,2019-04-01 15:11:39:193
10.1,34.474,399018,2019-04-01 15:11:39:694
10.1,41.594,399518,2019-04-01 15:11:40:194
10.4,45.596,400018,2019-04-01 15:11:40:694
10.1,44.239,400518,2019-04-01 15:11:41:194
10.1,44.361,401018,2019-04-01 15:11:41:694
10.1,45.785,401518,2019-04-01 15:11:42:194
10.4,45.901,402017,2019-04-01 15:11:42:693
10.1,43.197,402518,2019-04-01 15:11:43:194
10.1,46.769,403017,2019-04-01 15:11:43:693
10.4,46.582,403518,2019-04-01 15:11:44:194
10.4,43.115,404018,2019-04-01 15:11:44:694
10.2,44.636,404517,2019-04-01 15:11:45:193
10.4,43.786,405017,2019-04-01 15:11:45:693
10.2,46.547,405518,2019-04-01 15:11:46:194
10.4,44.2,406018,2019-04-01 15:11:46:694
10.2,46.13,406518,2019-04-01 15:11:47:194
10.4,43.212,407018,2019-04-01 15:11:47:694
10.4,43.716,407518,2019-04-01 15:11:48:194
10.1,41.934,408018,2019-04-01 15:11:48:694
10.1,35.724,408517,2019-04-01 15:11:49:193
10.4,36.036,409017,2019-04-01 15:11:49:693
10.2,36.217,409517,2019-04-01 15:11:50:193
10.4,34.576,410017,2019-04-01 15:11:50:693
10.2,44.283,410517,2019-04-01 15:11:51:193
10.2,44.708,411017,2019-04-01 15:11:51:693
10.2,35.353,411517,2019-04-01 15:11:52:193
10.4,38.109,412017,2019-04-01 15:11:52:693
10.2,43.556,412517,2019-04-01 15:11:53:193
10.4,42.756,413017,2019-04-01 15:11:53:693
10.4,41.5,413517,2019-04-01 15:11:54:193
10.4,46.002,414017,2019-04-01 15:11:54:693
10.5,39.54,414518,2019-04-01 15:11:55:194
10.4,50.367,415018,2019-04-01 15:11:55:694
10.7,37.876,415517,2019-04-01 15:11:56:193
10.7,46.584,416018,2019-04-01 15:11:56:694
10.4,47.078,416518,2019-04-01 15:11:57:194
10.7,46.941,417018,2019-04-01 15:11:57:694
10.4,46.542,417518,2019-04-01 15:11:58:194
10.5,44.83,418018,2019-04-01 15:11:58:694
10.8,45.878,418517,2019-04-01 15:11:59:193
10.5,44.09,419017,2019-04-01 15:11:59:693
10.5,45.891,419517,2019-04-01 15:12:00:193
10.7,45.583,420017,2019-04-01 15:12:00:693
10.7,37.32,420518,2019-04-01 15:12:01:194
10.4,46.47,421018,2019-04-01 15:12:01:694
10.4,47.497,421517,2019-04-01 15:12:02:193
10.4,49.397,422018,2019-04-01 15:12:02:694
10.5,47.061,422517,2019-04-01 15:12:03:193
10.5,49.288,423017,2019-04-01 15:12:03:693
10.2,46.375,423517,2019-04-01 15:12:04:193
10.2,43.67,424017,2019-04-01 15:12:04:693
10.2,46.637,424517,2019-04-01 15:12:05:193
10.2,37.805,425017,2019-04-01 15:12:05:693
10.2,48.282,425518,2019-04-01 15:12:06:194
10.2,42.6,426018,2019-04-01 15:12:06:694
10.2,49.98,426518,2019-04-01 15:12:07:194
10.2,46.643,427018,2019-04-01 15:12:07:694
10.2,38.094,427517,2019-04-01 15:12:08:193
10.2,37.087,428017,2019-04-01 15:12:08:693
10.2,47.176,428517,2019-04-01 15:12:09:193
10.2,43.43,429018,2019-04-01 15:12:09:694
10.2,44.483,429518,2019-04-01 15:12:10:194
10.5,41.067,430018,2019-04-01 15:12:10:694
10.5,43.268,430517,2019-04-01 15:12:11:193
10.7,41.69,431018,2019-04-01 15:12:11:694
10.5,42.273,431518,2019-04-01 15:12:12:194
10.2,36.957,432017,2019-04-01 15:12:12:693
10.7,35.208,432517,2019-04-01 15:12:13:193
10.8,36.549,433018,2019-04-01 15:12:13:694
10.7,34.249,433518,2019-04-01 15:12:14:194
10.7,37.134,434017,2019-04-01 15:12:14:693
10.8,39.92,434517,2019-04-01 15:12:15:193
10.4,49.981,435018,2019-04-01 15:12:15:694
10.8,35.073,435517,2019-04-01 15:12:16:193
10.4,35.234,436017,2019-04-01 15:12:16:693
10.5,36.986,436518,2019-04-01 15:12:17:194
10.5,40.379,437018,2019-04-01 15:12:17:694
10.5,32.692,437517,2019-04-01 15:12:18:193
10.4,33.316,438017,2019-04-01 15:12:18:693
10.4,37.183,438518,2019-04-01 15:12:19:194
10.7,45.536,439018,2019-04-01 15:12:19:694
10.4,42.202,439517,2019-04-01 15:12:20:193
10.4,37.815,440017,2019-04-01 15:12:20:693
10.4,35.963,440518,2019-04-01 15:12:21:194
10.7,37.051,441018,2019-04-01 15:12:21:694
10.7,36.757,441518,2019-04-01 15:12:22:194
10.5,34.528,442017,2019-04-01 15:12:22:693
10.7,46.559,442517,2019-04-01 15:12:23:193
10.7,44.315,443017,2019-04-01 15:12:23:693
10.7,36.946,443518,2019-04-01 15:12:24:194
10.7,46.86,444017,2019-04-01 15:12:24:693
10.5,47.3,444517,2019-04-01 15:12:25:193
10.2,45.029,445018,2019-04-01 15:12:25:694
10.5,45.232,445518,2019-04-01 15:12:26:194
10.7,45.457,446017,2019-04-01 15:12:26:693
10.7,41.041,446517,2019-04-01 15:12:27:193
10.4,42.493,447017,2019-04-01 15:12:27:693
10.5,40.221,447517,2019-04-01 15:12:28:193
10.4,45.088,448017,2019-04-01 15:12:28:693
10.4,37.236,448517,2019-04-01 15:12:29:193
10.4,34.832,449018,2019-04-01 15:12:29:694
10.2,47.043,449518,2019-04-01 15:12:30:194
10.7,46.755,450017,2019-04-01 15:12:30:693
10.2,43.879,450518,2019-04-01 15:12:31:194
10.4,42.423,451018,2019-04-01 15:12:31:694
10.2,34.568,451518,2019-04-01 15:12:32:194
10.2,41.328,452017,2019-04-01 15:12:32:693
10.4,44.572,452518,2019-04-01 15:12:33:194
10.4,43.473,453018,2019-04-01 15:12:33:694
10.7,47.148,453518,2019-04-01 15:12:34:194
10.5,47.617,454017,2019-04-01 15:12:34:693
10.7,46.118,454517,2019-04-01 15:12:35:193
10.7,46.679,455017,2019-04-01 15:12:35:693
10.5,46.002,455518,2019-04-01 15:12:36:194
10.7,47.162,456018,2019-04-01 15:12:36:694
10.7,45.688,456518,2019-04-01 15:12:37:194
10.7,44.193,457017,2019-04-01 15:12:37:693
10.4,43.523,457517,2019-04-01 15:12:38:193
10.4,46.015,458018,2019-04-01 15:12:38:694
10.2,37.985,458518,2019-04-01 15:12:39:194
10.2,45.541,459017,2019-04-01 15:12:39:693
10.2,45.074,459517,2019-04-01 15:12:40:193
10.2,45.983,460017,2019-04-01 15:12:40:693
10.2,45.501,460518,2019-04-01 15:12:41:194
10.2,46.541,461017,2019-04-01 15:12:41:693
10.2,43.884,461517,2019-04-01 15:12:42:193
10.2,49.503,462018,2019-04-01 15:12:42:694
10.2,38.675,462518,2019-04-01 15:12:43:194
10.2,34.745,463018,2019-04-01 15:12:43:694
10.2,36.667,463518,2019-04-01 15:12:44:194
10.2,33.664,464018,2019-04-01 15:12:44:694
10.2,34.627,464518,2019-04-01 15:12:45:194
10.2,37.127,465017,2019-04-01 15:12:45:693
10.1,44.289,465517,2019-04-01 15:12:46:193
9.9,36.841,466018,2019-04-01 15:12:46:694
10.4,39.43,466518,2019-04-01 15:12:47:194
10.2,44.333,467018,2019-04-01 15:12:47:694
10.2,46.881,467518,2019-04-01 15:12:48:194
10.2,47.957,468017,2019-04-01 15:12:48:693
10.1,35.712,468517,2019-04-01 15:12:49:193
10.4,45.729,469018,2019-04-01 15:12:49:694
10.1,46.409,469518,2019-04-01 15:12:50:194
9.9,43.603,470018,2019-04-01 15:12:50:694
10.2,36.275,470518,2019-04-01 15:12:51:194
10.2,47.457,471017,2019-04-01 15:12:51:693
10.2,48.038,471518,2019-04-01 15:12:52:194
10.2,47.068,472018,2019-04-01 15:12:52:694
10.2,49.849,472518,2019-04-01 15:12:53:194
9.9,45.496,473017,2019-04-01 15:12:53:693
10.2,45.404,473518,2019-04-01 15:12:54:194
10.2,45.246,474018,2019-04-01 15:12:54:694
10.2,46.952,474519,2019-04-01 15:12:55:195
10.2,43.693,475017,2019-04-01 15:12:55:693
10.2,46.059,475519,2019-04-01 15:12:56:195
10.2,46.303,476018,2019-04-01 15:12:56:694
10.2,44.72,476518,2019-04-01 15:12:57:194
10.2,46.105,477018,2019-04-01 15:12:57:694
10.2,43.73,477517,2019-04-01 15:12:58:193
10.2,36.921,478018,2019-04-01 15:12:58:694
10.2,43.901,478517,2019-04-01 15:12:59:193
10.2,45.655,479017,2019-04-01 15:12:59:693
10.5,44.04,479517,2019-04-01 15:13:00:193
10.2,43.684,480017,2019-04-01 15:13:00:693
10.5,43.074,480517,2019-04-01 15:13:01:193
10.5,39.449,481017,2019-04-01 15:13:01:693
10.4,39.108,481518,2019-04-01 15:13:02:194
10.4,45.396,482018,2019-04-01 15:13:02:694
10.4,43.894,482517,2019-04-01 15:13:03:193
10.4,42.396,483017,2019-04-01 15:13:03:693
10.1,43.787,483518,2019-04-01 15:13:04:194
10.2,40.481,484018,2019-04-01 15:13:04:694
10.2,45.676,484518,2019-04-01 15:13:05:194
10.2,45.552,485018,2019-04-01 15:13:05:694
10.4,46.179,485517,2019-04-01 15:13:06:193
10.2,45.497,486017,2019-04-01 15:13:06:693
10.2,41.694,486517,2019-04-01 15:13:07:193
10.2,42.271,487018,2019-04-01 15:13:07:694
10.2,44.864,487517,2019-04-01 15:13:08:193
10.2,43.543,488017,2019-04-01 15:13:08:693
10.2,46.326,488517,2019-04-01 15:13:09:193
10.2,45.11,489017,2019-04-01 15:13:09:693
10.2,55.867,489517,2019-04-01 15:13:10:193
10.4,49.551,490017,2019-04-01 15:13:10:693
10.2,45.956,490517,2019-04-01 15:13:11:193
10.4,48.59,491018,2019-04-01 15:13:11:694
10.1,36.439,491518,2019-04-01 15:13:12:194
10.4,42.286,492018,2019-04-01 15:13:12:694
10.2,48.104,492518,2019-04-01 15:13:13:194
10.4,44.808,493018,2019-04-01 15:13:13:694
10.4,47.94,493518,2019-04-01 15:13:14:194
10.2,46.881,494017,2019-04-01 15:13:14:693
10.2,34.254,494517,2019-04-01 15:13:15:193
10.2,43.562,495017,2019-04-01 15:13:15:693
10.2,41.951,495518,2019-04-01 15:13:16:194
10.2,42.769,496018,2019-04-01 15:13:16:694
10.2,34.122,496518,2019-04-01 15:13:17:194
10.2,41.722,497018,2019-04-01 15:13:17:694
10.2,45.403,497517,2019-04-01 15:13:18:193
10.4,44.184,498018,2019-04-01 15:13:18:694
10.2,42.023,498518,2019-04-01 15:13:19:194
10.2,43.085,499017,2019-04-01 15:13:19:693
10.2,38.795,499517,2019-04-01 15:13:20:193
10.2,42.073,500017,2019-04-01 15:13:20:693
10.2,42.25,500517,2019-04-01 15:13:21:193
10.2,40.132,501017,2019-04-01 15:13:21:693
10.2,34.735,501517,2019-04-01 15:13:22:193
10.2,40.381,502017,2019-04-01 15:13:22:693
10.2,45.502,502518,2019-04-01 15:13:23:194
10.2,47.15,503018,2019-04-01 15:13:23:694
10.2,47.143,503518,2019-04-01 15:13:24:194
10.2,44.533,504017,2019-04-01 15:13:24:693
10.1,48.189,504518,2019-04-01 15:13:25:194
10.2,47.066,505017,2019-04-01 15:13:25:693
10.4,38.899,505518,2019-04-01 15:13:26:194
10.2,44.14,506017,2019-04-01 15:13:26:693
10.1,35.739,506517,2019-04-01 15:13:27:193
10.2,33.911,507018,2019-04-01 15:13:27:694
10.4,32.495,507518,2019-04-01 15:13:28:194
10.2,34.021,508017,2019-04-01 15:13:28:693
10.2,33.762,508517,2019-04-01 15:13:29:193
10.2,34.402,509017,2019-04-01 15:13:29:693
10.2,35.713,509518,2019-04-01 15:13:30:194
10.2,45.182,510018,2019-04-01 15:13:30:694
10.2,45.86,510518,2019-04-01 15:13:31:194
10.2,46.92,511017,2019-04-01 15:13:31:693
10.2,42.923,511518,2019-04-01 15:13:32:194
10.2,45.524,512018,2019-04-01 15:13:32:694
10.2,43.596,512517,2019-04-01 15:13:33:193
10.2,39.749,513018,2019-04-01 15:13:33:694
10.2,44.731,513518,2019-04-01 15:13:34:194
10.4,32.993,514018,2019-04-01 15:13:34:694
10.2,45.443,514517,2019-04-01 15:13:35:193
10.2,38.303,515017,2019-04-01 15:13:35:693
10.4,38.124,515518,2019-04-01 15:13:36:194
10.2,44.712,516017,2019-04-01 15:13:36:693
10.2,44.099,516518,2019-04-01 15:13:37:194
10.4,43.515,517018,2019-04-01 15:13:37:694
10.2,42.697,517519,2019-04-01 15:13:38:195
10.2,44.017,518017,2019-04-01 15:13:38:693
10.2,45.647,518518,2019-04-01 15:13:39:194
10.4,45.744,519018,2019-04-01 15:13:39:694
10.4,35.512,519517,2019-04-01 15:13:40:193
10.2,44.309,520017,2019-04-01 15:13:40:693
10.2,44.024,520518,2019-04-01 15:13:41:194
10.2,43.859,521018,2019-04-01 15:13:41:694
10.2,41.964,521517,2019-04-01 15:13:42:193
10.1,46.449,522017,2019-04-01 15:13:42:693
10.2,37.18,522518,2019-04-01 15:13:43:194
10.2,44.688,523018,2019-04-01 15:13:43:694
10.4,43.483,523518,2019-04-01 15:13:44:194
10.2,41.723,524018,2019-04-01 15:13:44:694
10.2,40.494,524518,2019-04-01 15:13:45:194
10.2,43.988,525018,2019-04-01 15:13:45:694
10.7,47.254,525518,2019-04-01 15:13:46:194
10.5,42.158,526017,2019-04-01 15:13:46:693
10.7,41.374,526517,2019-04-01 15:13:47:193
10.5,38.222,527018,2019-04-01 15:13:47:694
10.5,39.3,527518,2019-04-01 15:13:48:194
10.5,36.037,528017,2019-04-01 15:13:48:693
10.5,45.02,528518,2019-04-01 15:13:49:194
10.7,38.394,529018,2019-04-01 15:13:49:694
