LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
231.5,63.661,3521014,2019-03-26 14:29:12:019
231.5,63.757,3521515,2019-03-26 14:29:12:520
231.5,61.928,3522015,2019-03-26 14:29:13:020
231.1,62.385,3522514,2019-03-26 14:29:13:519
231.1,60.049,3523014,2019-03-26 14:29:14:019
230.8,58.84,3523515,2019-03-26 14:29:14:520
231.2,59.916,3524014,2019-03-26 14:29:15:019
230.8,61.932,3524514,2019-03-26 14:29:15:519
231.2,60.984,3525015,2019-03-26 14:29:16:020
231.4,62.22,3525515,2019-03-26 14:29:16:520
231.1,63.796,3526015,2019-03-26 14:29:17:020
231.3,64.202,3526514,2019-03-26 14:29:17:519
231.7,63.808,3527014,2019-03-26 14:29:18:019
232,62.401,3527514,2019-03-26 14:29:18:519
231.4,62.312,3528014,2019-03-26 14:29:19:019
231.7,61.111,3528514,2019-03-26 14:29:19:519
231.7,61.665,3529014,2019-03-26 14:29:20:019
231.8,62.564,3529515,2019-03-26 14:29:20:520
231.5,62.131,3530014,2019-03-26 14:29:21:019
231.7,62.538,3530514,2019-03-26 14:29:21:519
231.7,62.402,3531014,2019-03-26 14:29:22:019
231.4,61.858,3531514,2019-03-26 14:29:22:519
231.4,61.557,3532015,2019-03-26 14:29:23:020
231.7,62.059,3532515,2019-03-26 14:29:23:520
231.8,61.788,3533015,2019-03-26 14:29:24:020
231.7,62.03,3533515,2019-03-26 14:29:24:520
231.8,63.062,3534014,2019-03-26 14:29:25:019
231.7,63.314,3534514,2019-03-26 14:29:25:519
231.7,63.012,3535015,2019-03-26 14:29:26:020
231.4,62.313,3535514,2019-03-26 14:29:26:519
231.7,64.063,3536014,2019-03-26 14:29:27:019
231.4,63.638,3536514,2019-03-26 14:29:27:519
231.7,63.914,3537014,2019-03-26 14:29:28:019
231.7,64.553,3537514,2019-03-26 14:29:28:519
231.4,63.336,3538015,2019-03-26 14:29:29:020
231.4,63.749,3538515,2019-03-26 14:29:29:520
231.5,63.889,3539015,2019-03-26 14:29:30:020
231.5,63.648,3539515,2019-03-26 14:29:30:520
231.5,62.832,3540015,2019-03-26 14:29:31:020
231.5,63.119,3540514,2019-03-26 14:29:31:519
232,65.027,3541014,2019-03-26 14:29:32:019
231.5,65.428,3541515,2019-03-26 14:29:32:520
231.5,64.533,3542014,2019-03-26 14:29:33:019
231.7,63.855,3542514,2019-03-26 14:29:33:519
231.7,63.76,3543015,2019-03-26 14:29:34:020
231.5,63.853,3543515,2019-03-26 14:29:34:520
231.3,64.317,3544014,2019-03-26 14:29:35:019
232,64.581,3544514,2019-03-26 14:29:35:519
231.4,63.951,3545014,2019-03-26 14:29:36:019
231.7,64.593,3545514,2019-03-26 14:29:36:519
231.7,63.891,3546014,2019-03-26 14:29:37:019
231.7,64.084,3546514,2019-03-26 14:29:37:519
231.7,65.083,3547015,2019-03-26 14:29:38:020
231.5,64.987,3547515,2019-03-26 14:29:38:520
231.8,64.942,3548014,2019-03-26 14:29:39:019
231.7,65.434,3548515,2019-03-26 14:29:39:520
231.8,63.62,3549015,2019-03-26 14:29:40:020
231.5,64.639,3549514,2019-03-26 14:29:40:519
231.7,64.971,3550015,2019-03-26 14:29:41:020
231.7,64.529,3550515,2019-03-26 14:29:41:520
231.7,63.461,3551014,2019-03-26 14:29:42:019
231.8,63.115,3551515,2019-03-26 14:29:42:520
231.7,62.911,3552014,2019-03-26 14:29:43:019
231.8,62.962,3552514,2019-03-26 14:29:43:519
231.8,62.426,3553014,2019-03-26 14:29:44:019
231.7,64.774,3553514,2019-03-26 14:29:44:519
231.7,65.118,3554014,2019-03-26 14:29:45:019
231.5,64.143,3554514,2019-03-26 14:29:45:519
231.5,63.742,3555015,2019-03-26 14:29:46:020
231.5,62.868,3555515,2019-03-26 14:29:46:520
231.7,62.08,3556014,2019-03-26 14:29:47:019
231.5,64.424,3556514,2019-03-26 14:29:47:519
231.5,64.435,3557014,2019-03-26 14:29:48:019
231.5,64.262,3557514,2019-03-26 14:29:48:519
231.1,64.319,3558014,2019-03-26 14:29:49:019
231.5,65.703,3558514,2019-03-26 14:29:49:519
231.5,65.533,3559015,2019-03-26 14:29:50:020
231.5,65.507,3559515,2019-03-26 14:29:50:520
231.7,64.371,3560015,2019-03-26 14:29:51:020
231.7,63.849,3560514,2019-03-26 14:29:51:519
231.7,63.154,3561014,2019-03-26 14:29:52:019
231.5,62.592,3561514,2019-03-26 14:29:52:519
231.7,61.248,3562015,2019-03-26 14:29:53:020
231.5,61.674,3562514,2019-03-26 14:29:53:519
231.4,61.13,3563014,2019-03-26 14:29:54:019
231.5,61.499,3563515,2019-03-26 14:29:54:520
231.1,59.878,3564014,2019-03-26 14:29:55:019
231.1,59.086,3564514,2019-03-26 14:29:55:519
231.5,57.627,3565014,2019-03-26 14:29:56:019
231.5,59.168,3565514,2019-03-26 14:29:56:519
231.1,61.021,3566015,2019-03-26 14:29:57:020
231.1,61.509,3566514,2019-03-26 14:29:57:519
231.5,60.996,3567014,2019-03-26 14:29:58:019
231.1,59.608,3567515,2019-03-26 14:29:58:520
231.5,60.446,3568014,2019-03-26 14:29:59:019
231.1,63.82,3568514,2019-03-26 14:29:59:519
231.5,61.972,3569014,2019-03-26 14:30:00:019
231.1,62.153,3569514,2019-03-26 14:30:00:519
231.5,60.544,3570014,2019-03-26 14:30:01:019
231.2,60.913,3570514,2019-03-26 14:30:01:519
231.4,61.088,3571014,2019-03-26 14:30:02:019
231.4,61.067,3571514,2019-03-26 14:30:02:519
230.8,58.204,3572015,2019-03-26 14:30:03:020
230.8,59.017,3572514,2019-03-26 14:30:03:519
231.2,61.471,3573014,2019-03-26 14:30:04:019
231.2,59.677,3573514,2019-03-26 14:30:04:519
231.4,62.301,3574014,2019-03-26 14:30:05:019
231.2,62.184,3574515,2019-03-26 14:30:05:520
231.2,61.575,3575015,2019-03-26 14:30:06:020
230.9,61.824,3575514,2019-03-26 14:30:06:519
231.1,61.65,3576014,2019-03-26 14:30:07:019
231.1,62.828,3576515,2019-03-26 14:30:07:520
230.8,62.31,3577014,2019-03-26 14:30:08:019
231.2,62.655,3577514,2019-03-26 14:30:08:519
231.1,61.335,3578014,2019-03-26 14:30:09:019
231.4,60.79,3578514,2019-03-26 14:30:09:519
231.6,61.534,3579014,2019-03-26 14:30:10:019
230.8,60.359,3579514,2019-03-26 14:30:10:519
231.5,60.291,3580014,2019-03-26 14:30:11:019
231.5,61.937,3580514,2019-03-26 14:30:11:519
231.1,62.06,3581014,2019-03-26 14:30:12:019
231.2,63.708,3581514,2019-03-26 14:30:12:519
231.2,62.852,3582015,2019-03-26 14:30:13:020
230.9,61.017,3582515,2019-03-26 14:30:13:520
230.6,61.055,3583015,2019-03-26 14:30:14:020
230.6,61.301,3583515,2019-03-26 14:30:14:520
230.3,62.809,3584014,2019-03-26 14:30:15:019
230,62.492,3584514,2019-03-26 14:30:15:519
230.3,62.219,3585014,2019-03-26 14:30:16:019
230,63.264,3585515,2019-03-26 14:30:16:520
230.3,63.286,3586014,2019-03-26 14:30:17:019
230.3,63.995,3586514,2019-03-26 14:30:17:519
230.6,64.194,3587014,2019-03-26 14:30:18:019
230.3,62.998,3587514,2019-03-26 14:30:18:519
230.3,63.691,3588015,2019-03-26 14:30:19:020
230.3,62.24,3588515,2019-03-26 14:30:19:520
230.3,62.356,3589014,2019-03-26 14:30:20:019
230.3,61.705,3589514,2019-03-26 14:30:20:519
230.3,61.666,3590014,2019-03-26 14:30:21:019
230.3,62.077,3590514,2019-03-26 14:30:21:519
230.1,61.712,3591014,2019-03-26 14:30:22:019
230.3,61.483,3591515,2019-03-26 14:30:22:520
230.6,61.796,3592015,2019-03-26 14:30:23:020
230.3,61.301,3592514,2019-03-26 14:30:23:519
230,62.744,3593015,2019-03-26 14:30:24:020
230,62.176,3593514,2019-03-26 14:30:24:519
230.3,61.255,3594014,2019-03-26 14:30:25:019
230.3,62.276,3594514,2019-03-26 14:30:25:519
230.3,62.807,3595014,2019-03-26 14:30:26:019
229.9,62.365,3595514,2019-03-26 14:30:26:519
229.7,63.221,3596015,2019-03-26 14:30:27:020
230.3,62.303,3596514,2019-03-26 14:30:27:519
230.3,63.345,3597014,2019-03-26 14:30:28:019
230.3,63.067,3597514,2019-03-26 14:30:28:519
230,62.475,3598014,2019-03-26 14:30:29:019
230,63.802,3598514,2019-03-26 14:30:29:519
230.6,63.756,3599014,2019-03-26 14:30:30:019
230.3,63.017,3599514,2019-03-26 14:30:30:519
230.3,63.512,3600014,2019-03-26 14:30:31:019
230,63.488,3600514,2019-03-26 14:30:31:519
230,63.829,3601015,2019-03-26 14:30:32:020
230.2,64.296,3601515,2019-03-26 14:30:32:520
230,62.655,3602014,2019-03-26 14:30:33:019
230,63.17,3602515,2019-03-26 14:30:33:520
230,62.713,3603015,2019-03-26 14:30:34:020
230,62.415,3603514,2019-03-26 14:30:34:519
230,62.983,3604014,2019-03-26 14:30:35:019
230.2,63.694,3604514,2019-03-26 14:30:35:519
230,63.486,3605015,2019-03-26 14:30:36:020
230.2,64.78,3605515,2019-03-26 14:30:36:520
230.2,63.821,3606015,2019-03-26 14:30:37:020
229.6,64.971,3606514,2019-03-26 14:30:37:519
229.7,65.107,3607014,2019-03-26 14:30:38:019
229.7,64.874,3607515,2019-03-26 14:30:38:520
230.2,64.595,3608014,2019-03-26 14:30:39:019
230,64.255,3608514,2019-03-26 14:30:39:519
229.6,64.404,3609014,2019-03-26 14:30:40:019
230.8,64.626,3609514,2019-03-26 14:30:40:519
231.3,64.596,3610015,2019-03-26 14:30:41:020
231.4,64.097,3610514,2019-03-26 14:30:41:519
231.7,64.087,3611014,2019-03-26 14:30:42:019
231.7,63.988,3611514,2019-03-26 14:30:42:519
231.8,64.095,3612014,2019-03-26 14:30:43:019
231.4,64.615,3612514,2019-03-26 14:30:43:519
231.4,62.413,3613014,2019-03-26 14:30:44:019
232.4,62.437,3613515,2019-03-26 14:30:44:520
231.7,62.686,3614014,2019-03-26 14:30:45:019
232.3,63.4,3614515,2019-03-26 14:30:45:520
231.7,63.156,3615016,2019-03-26 14:30:46:021
231.7,63.126,3615514,2019-03-26 14:30:46:519
232.1,62.061,3616014,2019-03-26 14:30:47:019
232.3,62.583,3616514,2019-03-26 14:30:47:519
231.7,63.189,3617014,2019-03-26 14:30:48:019
231.9,62.97,3617515,2019-03-26 14:30:48:520
232.1,61.815,3618015,2019-03-26 14:30:49:020
232.3,61.379,3618514,2019-03-26 14:30:49:519
231.9,61.972,3619014,2019-03-26 14:30:50:019
231.7,62.702,3619515,2019-03-26 14:30:50:520
231.9,63.218,3620014,2019-03-26 14:30:51:019
232.1,62.186,3620514,2019-03-26 14:30:51:519
232,61.621,3621015,2019-03-26 14:30:52:020
231.7,62.296,3621514,2019-03-26 14:30:52:519
230.9,62.347,3622015,2019-03-26 14:30:53:020
228.6,62.721,3622515,2019-03-26 14:30:53:520
230.9,62.873,3623015,2019-03-26 14:30:54:020
230.5,63.834,3623515,2019-03-26 14:30:54:520
230.7,62.98,3624014,2019-03-26 14:30:55:019
231.1,61.765,3624514,2019-03-26 14:30:55:519
231.1,63.375,3625015,2019-03-26 14:30:56:020
231.5,63.898,3625514,2019-03-26 14:30:56:519
231.1,63.583,3626014,2019-03-26 14:30:57:019
230.2,63.043,3626515,2019-03-26 14:30:57:520
230.2,62.58,3627014,2019-03-26 14:30:58:019
230,62.417,3627514,2019-03-26 14:30:58:519
230.2,61.829,3628014,2019-03-26 14:30:59:019
230.2,62.157,3628515,2019-03-26 14:30:59:520
230.2,63.72,3629014,2019-03-26 14:31:00:019
230.5,63.402,3629515,2019-03-26 14:31:00:520
231.1,63.275,3630014,2019-03-26 14:31:01:019
229.9,62.278,3630514,2019-03-26 14:31:01:519
230,63.174,3631014,2019-03-26 14:31:02:019
230.2,60.634,3631514,2019-03-26 14:31:02:519
230.2,60.585,3632015,2019-03-26 14:31:03:020
230.2,59.999,3632514,2019-03-26 14:31:03:519
230.6,61.698,3633014,2019-03-26 14:31:04:019
230.2,61.681,3633515,2019-03-26 14:31:04:520
230.2,61.327,3634014,2019-03-26 14:31:05:019
230,62.18,3634514,2019-03-26 14:31:05:519
230,63.206,3635014,2019-03-26 14:31:06:019
230.2,62.338,3635514,2019-03-26 14:31:06:519
230.3,62.153,3636015,2019-03-26 14:31:07:020
230,63.701,3636514,2019-03-26 14:31:07:519
230.6,62.676,3637014,2019-03-26 14:31:08:019
230.6,63.341,3637515,2019-03-26 14:31:08:520
230.6,63.562,3638015,2019-03-26 14:31:09:020
230.6,63.417,3638514,2019-03-26 14:31:09:519
230.3,62.035,3639014,2019-03-26 14:31:10:019
230.3,62.093,3639514,2019-03-26 14:31:10:519
230.6,63.28,3640014,2019-03-26 14:31:11:019
230,63.725,3640515,2019-03-26 14:31:11:520
229.7,62.19,3641014,2019-03-26 14:31:12:019
230,62.574,3641514,2019-03-26 14:31:12:519
230.5,63.723,3642014,2019-03-26 14:31:13:019
230.2,64.017,3642514,2019-03-26 14:31:13:519
230.3,64.212,3643014,2019-03-26 14:31:14:019
230.2,63.908,3643515,2019-03-26 14:31:14:520
230.6,62.428,3644014,2019-03-26 14:31:15:019
230.2,63.526,3644515,2019-03-26 14:31:15:520
230.6,63.674,3645014,2019-03-26 14:31:16:019
230.2,63.326,3645514,2019-03-26 14:31:16:519
229.6,63.57,3646014,2019-03-26 14:31:17:019
230.3,62.944,3646517,2019-03-26 14:31:17:522
230.6,63.953,3647015,2019-03-26 14:31:18:020
230.2,64.685,3647515,2019-03-26 14:31:18:520
230.2,64.712,3648014,2019-03-26 14:31:19:019
229.7,62.573,3648514,2019-03-26 14:31:19:519
230.1,62.371,3649014,2019-03-26 14:31:20:019
229.7,62.897,3649515,2019-03-26 14:31:20:520
229.7,61.968,3650014,2019-03-26 14:31:21:019
229.7,62.341,3650514,2019-03-26 14:31:21:519
230.1,62.152,3651015,2019-03-26 14:31:22:020
230.3,62.521,3651514,2019-03-26 14:31:22:519
230.3,63.461,3652015,2019-03-26 14:31:23:020
230.6,63.458,3652515,2019-03-26 14:31:23:520
230.2,62.103,3653014,2019-03-26 14:31:24:019
230.3,63.282,3653514,2019-03-26 14:31:24:519
230.3,63.703,3654015,2019-03-26 14:31:25:020
230.2,61.857,3654514,2019-03-26 14:31:25:519
230.2,63.481,3655014,2019-03-26 14:31:26:019
231.2,63.082,3655514,2019-03-26 14:31:26:519
230.9,62.836,3656015,2019-03-26 14:31:27:020
231,62.923,3656515,2019-03-26 14:31:27:520
230.3,63.035,3657014,2019-03-26 14:31:28:019
231,62.421,3657514,2019-03-26 14:31:28:519
230.6,63.669,3658015,2019-03-26 14:31:29:020
230.6,63.706,3658514,2019-03-26 14:31:29:519
230,63.666,3659014,2019-03-26 14:31:30:019
230.6,63.919,3659514,2019-03-26 14:31:30:519
231,64.39,3660015,2019-03-26 14:31:31:020
230.6,63.777,3660515,2019-03-26 14:31:31:520
230.6,63.975,3661014,2019-03-26 14:31:32:019
231.2,61.858,3661515,2019-03-26 14:31:32:520
231.2,61.476,3662015,2019-03-26 14:31:33:020
231.2,62.682,3662514,2019-03-26 14:31:33:519
231.5,61.955,3663014,2019-03-26 14:31:34:019
231.2,62.766,3663514,2019-03-26 14:31:34:519
231.5,63.11,3664014,2019-03-26 14:31:35:019
231.5,63.105,3664514,2019-03-26 14:31:35:519
231.1,62.781,3665015,2019-03-26 14:31:36:020
231.5,63.655,3665515,2019-03-26 14:31:36:520
231.5,64.116,3666015,2019-03-26 14:31:37:020
231.1,63.605,3666515,2019-03-26 14:31:37:520
231.5,63.909,3667014,2019-03-26 14:31:38:019
231.5,63.374,3667514,2019-03-26 14:31:38:519
231.5,64.197,3668014,2019-03-26 14:31:39:019
231.5,64.501,3668515,2019-03-26 14:31:39:520
231.2,63.76,3669014,2019-03-26 14:31:40:019
231.2,63.485,3669514,2019-03-26 14:31:40:519
231.2,64.59,3670014,2019-03-26 14:31:41:019
231.2,63.769,3670515,2019-03-26 14:31:41:520
230.9,61.742,3671015,2019-03-26 14:31:42:020
231.2,62.58,3671515,2019-03-26 14:31:42:520
230.9,63.152,3672014,2019-03-26 14:31:43:019
230.9,63.668,3672514,2019-03-26 14:31:43:519
231.2,63.293,3673014,2019-03-26 14:31:44:019
230.9,62.373,3673514,2019-03-26 14:31:44:519
231.1,63.021,3674014,2019-03-26 14:31:45:019
231.1,64.673,3674515,2019-03-26 14:31:45:520
231.2,65.227,3675015,2019-03-26 14:31:46:020
231.5,64.689,3675514,2019-03-26 14:31:46:519
231.5,63.467,3676014,2019-03-26 14:31:47:019
231.3,62.601,3676515,2019-03-26 14:31:47:520
231.5,63.764,3677014,2019-03-26 14:31:48:019
231.1,65.01,3677514,2019-03-26 14:31:48:519
231.1,64.708,3678014,2019-03-26 14:31:49:019
231.5,64.018,3678515,2019-03-26 14:31:49:520
231.5,63.806,3679014,2019-03-26 14:31:50:019
231.5,64.616,3679514,2019-03-26 14:31:50:519
231.8,64.139,3680015,2019-03-26 14:31:51:020
231.7,64.317,3680514,2019-03-26 14:31:51:519
231.5,64.623,3681014,2019-03-26 14:31:52:019
231.8,64.373,3681514,2019-03-26 14:31:52:519
231.5,62.899,3682014,2019-03-26 14:31:53:019
231.8,64.023,3682514,2019-03-26 14:31:53:519
231.8,63.082,3683015,2019-03-26 14:31:54:020
231.3,63.909,3683515,2019-03-26 14:31:54:520
231.1,63.563,3684014,2019-03-26 14:31:55:019
231.7,64.064,3684514,2019-03-26 14:31:55:519
231.8,63.653,3685015,2019-03-26 14:31:56:020
231.8,64.296,3685514,2019-03-26 14:31:56:519
231.1,64.467,3686014,2019-03-26 14:31:57:019
231.4,62.893,3686515,2019-03-26 14:31:57:520
231.7,63.759,3687014,2019-03-26 14:31:58:019
230.8,63.883,3687514,2019-03-26 14:31:58:519
230.8,63.258,3688014,2019-03-26 14:31:59:019
231.5,64.094,3688514,2019-03-26 14:31:59:519
231.2,63.574,3689014,2019-03-26 14:32:00:019
230.8,63.972,3689514,2019-03-26 14:32:00:519
231.1,63.334,3690014,2019-03-26 14:32:01:019
231.2,64.365,3690515,2019-03-26 14:32:01:520
231.5,64.572,3691014,2019-03-26 14:32:02:019
231.5,63.515,3691514,2019-03-26 14:32:02:519
231.5,63.574,3692014,2019-03-26 14:32:03:019
231.5,63.777,3692514,2019-03-26 14:32:03:519
231.5,64.284,3693015,2019-03-26 14:32:04:020
231.7,64.357,3693514,2019-03-26 14:32:04:519
231.5,63.408,3694014,2019-03-26 14:32:05:019
230.8,64.44,3694514,2019-03-26 14:32:05:519
231.5,64.972,3695015,2019-03-26 14:32:06:020
231.2,65.56,3695514,2019-03-26 14:32:06:519
231.5,64.98,3696015,2019-03-26 14:32:07:020
231.5,65.016,3696514,2019-03-26 14:32:07:519
231.5,65.563,3697014,2019-03-26 14:32:08:019
231.5,65.922,3697514,2019-03-26 14:32:08:519
231.5,65.852,3698015,2019-03-26 14:32:09:020
231.1,65.657,3698514,2019-03-26 14:32:09:519
231.5,65.305,3699015,2019-03-26 14:32:10:020
231.5,63.921,3699514,2019-03-26 14:32:10:519
231.5,64.58,3700014,2019-03-26 14:32:11:019
231.1,64.954,3700514,2019-03-26 14:32:11:519
231.5,64.57,3701015,2019-03-26 14:32:12:020
231.5,64.386,3701515,2019-03-26 14:32:12:520
231.7,65.289,3702014,2019-03-26 14:32:13:019
231.1,65.749,3702515,2019-03-26 14:32:13:520
231.8,66.02,3703014,2019-03-26 14:32:14:019
231.5,65.101,3703514,2019-03-26 14:32:14:519
231.4,64.304,3704014,2019-03-26 14:32:15:019
231.5,64.543,3704514,2019-03-26 14:32:15:519
231.5,64.169,3705014,2019-03-26 14:32:16:019
231.8,64.288,3705514,2019-03-26 14:32:16:519
231.7,63.19,3706014,2019-03-26 14:32:17:019
231.8,62.765,3706515,2019-03-26 14:32:17:520
231.5,64.192,3707015,2019-03-26 14:32:18:020
231.5,64.117,3707515,2019-03-26 14:32:18:520
231.1,64.528,3708014,2019-03-26 14:32:19:019
231.7,64.144,3708515,2019-03-26 14:32:19:520
231.5,64.564,3709014,2019-03-26 14:32:20:019
231.5,64.577,3709514,2019-03-26 14:32:20:519
231.5,64.406,3710014,2019-03-26 14:32:21:019
231.1,64.183,3710514,2019-03-26 14:32:21:519
231.1,63.722,3711014,2019-03-26 14:32:22:019
231.8,64.197,3711514,2019-03-26 14:32:22:519
231.7,65.136,3712015,2019-03-26 14:32:23:020
231.7,65.664,3712515,2019-03-26 14:32:23:520
231.8,64.966,3713014,2019-03-26 14:32:24:019
231.5,64.76,3713514,2019-03-26 14:32:24:519
231.5,65.234,3714014,2019-03-26 14:32:25:019
231.5,64.525,3714514,2019-03-26 14:32:25:519
231.5,63.611,3715014,2019-03-26 14:32:26:019
231.5,65.357,3715515,2019-03-26 14:32:26:520
231.1,65.474,3716015,2019-03-26 14:32:27:020
231.7,65.209,3716514,2019-03-26 14:32:27:519
232.1,64.235,3717015,2019-03-26 14:32:28:020
231.7,63.562,3717514,2019-03-26 14:32:28:519
231.5,63.318,3718014,2019-03-26 14:32:29:019
231.2,63.043,3718514,2019-03-26 14:32:29:519
231.5,63.026,3719014,2019-03-26 14:32:30:019
231.1,63.841,3719514,2019-03-26 14:32:30:519
231.5,63.178,3720015,2019-03-26 14:32:31:020
231.7,63.535,3720514,2019-03-26 14:32:31:519
231.5,64.915,3721015,2019-03-26 14:32:32:020
231.5,64.906,3721515,2019-03-26 14:32:32:520
231.5,64.171,3722015,2019-03-26 14:32:33:020
231.1,62.308,3722514,2019-03-26 14:32:33:519
231.8,63.453,3723015,2019-03-26 14:32:34:020
231.5,64.081,3723515,2019-03-26 14:32:34:520
231.5,63.588,3724015,2019-03-26 14:32:35:020
231.8,63.795,3724514,2019-03-26 14:32:35:519
231.7,64.163,3725015,2019-03-26 14:32:36:020
231.7,64.787,3725515,2019-03-26 14:32:36:520
231.5,64.664,3726015,2019-03-26 14:32:37:020
231.5,65.386,3726515,2019-03-26 14:32:37:520
231.5,65.305,3727015,2019-03-26 14:32:38:020
231.7,64.519,3727514,2019-03-26 14:32:38:519
231.1,63.756,3728015,2019-03-26 14:32:39:020
231.5,63.556,3728514,2019-03-26 14:32:39:519
231.5,64.496,3729015,2019-03-26 14:32:40:020
231.5,63.148,3729514,2019-03-26 14:32:40:519
231.5,64.64,3730015,2019-03-26 14:32:41:020
231.5,64.737,3730515,2019-03-26 14:32:41:520
231.3,63.419,3731015,2019-03-26 14:32:42:020
231.5,63.299,3731514,2019-03-26 14:32:42:519
231.7,64.226,3732014,2019-03-26 14:32:43:019
231.5,64.224,3732515,2019-03-26 14:32:43:520
231.5,64.202,3733015,2019-03-26 14:32:44:020
231.5,64.354,3733514,2019-03-26 14:32:44:519
231.1,63.689,3734015,2019-03-26 14:32:45:020
231.5,63.522,3734514,2019-03-26 14:32:45:519
231.1,64.043,3735015,2019-03-26 14:32:46:020
231.5,63.974,3735514,2019-03-26 14:32:46:519
231.5,64.292,3736014,2019-03-26 14:32:47:019
231.5,65.209,3736515,2019-03-26 14:32:47:520
231.2,64.262,3737015,2019-03-26 14:32:48:020
230.8,64.355,3737514,2019-03-26 14:32:48:519
230.9,64.775,3738014,2019-03-26 14:32:49:019
230.8,65.086,3738515,2019-03-26 14:32:49:520
230.8,64.858,3739014,2019-03-26 14:32:50:019
231.1,64.149,3739514,2019-03-26 14:32:50:519
231.1,63.817,3740014,2019-03-26 14:32:51:019
231.1,64.753,3740514,2019-03-26 14:32:51:519
231.5,63.808,3741015,2019-03-26 14:32:52:020
231.1,63.861,3741515,2019-03-26 14:32:52:520
230.8,64.119,3742015,2019-03-26 14:32:53:020
230.9,64.19,3742514,2019-03-26 14:32:53:519
231.5,63.695,3743015,2019-03-26 14:32:54:020
231.1,63.856,3743514,2019-03-26 14:32:54:519
231.5,64.92,3744014,2019-03-26 14:32:55:019
231.4,64.302,3744515,2019-03-26 14:32:55:520
231.5,63.779,3745014,2019-03-26 14:32:56:019
231.1,63.514,3745514,2019-03-26 14:32:56:519
231.1,63.432,3746015,2019-03-26 14:32:57:020
231.1,63.466,3746515,2019-03-26 14:32:57:520
231.5,63.968,3747014,2019-03-26 14:32:58:019
231.5,63.479,3747515,2019-03-26 14:32:58:520
231.5,64.042,3748015,2019-03-26 14:32:59:020
231.5,64.433,3748515,2019-03-26 14:32:59:520
231.1,64.896,3749015,2019-03-26 14:33:00:020
231.5,64.36,3749515,2019-03-26 14:33:00:520
231.5,64.762,3750014,2019-03-26 14:33:01:019
231.5,64.206,3750514,2019-03-26 14:33:01:519
231.5,63.957,3751014,2019-03-26 14:33:02:019
231.4,65.06,3751514,2019-03-26 14:33:02:519
231.7,64.258,3752014,2019-03-26 14:33:03:019
231.3,64.286,3752515,2019-03-26 14:33:03:520
231.7,63.187,3753015,2019-03-26 14:33:04:020
231.1,63.935,3753514,2019-03-26 14:33:04:519
231.5,62.426,3754015,2019-03-26 14:33:05:020
231.5,62.179,3754515,2019-03-26 14:33:05:520
231.1,63.177,3755014,2019-03-26 14:33:06:019
231.5,64.205,3755514,2019-03-26 14:33:06:519
231.4,64.452,3756014,2019-03-26 14:33:07:019
231.5,63.761,3756515,2019-03-26 14:33:07:520
231.5,64.196,3757014,2019-03-26 14:33:08:019
231.5,63.969,3757514,2019-03-26 14:33:08:519
230.9,64.05,3758014,2019-03-26 14:33:09:019
231.5,64.042,3758515,2019-03-26 14:33:09:520
231.2,64.179,3759015,2019-03-26 14:33:10:020
231.1,63.511,3759514,2019-03-26 14:33:10:519
230.8,64.085,3760014,2019-03-26 14:33:11:019
231.2,65.007,3760515,2019-03-26 14:33:11:520
231.5,64.622,3761014,2019-03-26 14:33:12:019
231.8,64.005,3761514,2019-03-26 14:33:12:519
231.5,64.254,3762015,2019-03-26 14:33:13:020
231.5,63.915,3762514,2019-03-26 14:33:13:519
231.5,64.54,3763014,2019-03-26 14:33:14:019
231.5,65.384,3763515,2019-03-26 14:33:14:520
230.8,65.246,3764014,2019-03-26 14:33:15:019
231.5,64.94,3764515,2019-03-26 14:33:15:520
231.5,64.667,3765015,2019-03-26 14:33:16:020
231.4,65.395,3765515,2019-03-26 14:33:16:520
231.7,65.507,3766015,2019-03-26 14:33:17:020
231.5,64.12,3766514,2019-03-26 14:33:17:519
231.5,64.662,3767014,2019-03-26 14:33:18:019
231.5,64.165,3767515,2019-03-26 14:33:18:520
231.5,64.17,3768015,2019-03-26 14:33:19:020
231.1,63.299,3768515,2019-03-26 14:33:19:520
231.1,63.342,3769014,2019-03-26 14:33:20:019
231.2,63.24,3769514,2019-03-26 14:33:20:519
230.8,63.7,3770014,2019-03-26 14:33:21:019
230.8,63.533,3770515,2019-03-26 14:33:21:520
231.5,63.289,3771015,2019-03-26 14:33:22:020
231.5,63.212,3771514,2019-03-26 14:33:22:519
231.2,65.265,3772014,2019-03-26 14:33:23:019
231.1,65.596,3772514,2019-03-26 14:33:23:519
231.1,65.873,3773014,2019-03-26 14:33:24:019
231.1,66.292,3773514,2019-03-26 14:33:24:519
231.5,65.195,3774014,2019-03-26 14:33:25:019
231.5,65.613,3774515,2019-03-26 14:33:25:520
231.5,65.753,3775015,2019-03-26 14:33:26:020
231.3,65.865,3775514,2019-03-26 14:33:26:519
231.5,65.392,3776014,2019-03-26 14:33:27:019
231.5,64.861,3776514,2019-03-26 14:33:27:519
231.1,65.72,3777015,2019-03-26 14:33:28:020
231.5,65.397,3777514,2019-03-26 14:33:28:519
231.5,64.906,3778014,2019-03-26 14:33:29:019
231.5,65.254,3778514,2019-03-26 14:33:29:519
231.5,64.619,3779014,2019-03-26 14:33:30:019
231.1,65.323,3779515,2019-03-26 14:33:30:520
