sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
235.0;32.84;3413276;2019-04-02 14:31:20:527
235.0;32.662;3413775;2019-04-02 14:31:21:026
235.0;48.495;3414275;2019-04-02 14:31:21:526
235.0;55.876;3414775;2019-04-02 14:31:22:026
235.0;55.109;3415275;2019-04-02 14:31:22:526
235.0;53.069;3415774;2019-04-02 14:31:23:025
235.0;53.346;3416275;2019-04-02 14:31:23:526
235.0;47.648;3416775;2019-04-02 14:31:24:026
235.0;53.221;3417276;2019-04-02 14:31:24:527
235.0;53.415;3417774;2019-04-02 14:31:25:025
235.0;39.569;3418275;2019-04-02 14:31:25:526
235.0;32.636;3418776;2019-04-02 14:31:26:027
237.0;45.159;3419274;2019-04-02 14:31:26:525
235.0;52.798;3419775;2019-04-02 14:31:27:026
235.0;54.522;3420274;2019-04-02 14:31:27:525
235.0;47.02;3420774;2019-04-02 14:31:28:025
235.0;34.213;3421274;2019-04-02 14:31:28:525
235.0;56.106;3421774;2019-04-02 14:31:29:025
235.0;52.206;3422275;2019-04-02 14:31:29:526
235.0;53.796;3422775;2019-04-02 14:31:30:026
235.0;49.227;3423275;2019-04-02 14:31:30:526
235.0;48.973;3423775;2019-04-02 14:31:31:026
235.0;54.048;3424274;2019-04-02 14:31:31:525
235.0;43.377;3424775;2019-04-02 14:31:32:026
235.0;34.775;3425275;2019-04-02 14:31:32:526
235.0;51.098;3425774;2019-04-02 14:31:33:025
235.0;55.305;3426275;2019-04-02 14:31:33:526
235.0;44.602;3426774;2019-04-02 14:31:34:025
235.0;54.344;3427276;2019-04-02 14:31:34:527
235.0;52.538;3427774;2019-04-02 14:31:35:025
235.0;55.695;3428275;2019-04-02 14:31:35:526
235.0;41.702;3428774;2019-04-02 14:31:36:025
235.0;58.629;3429274;2019-04-02 14:31:36:525
235.0;55.846;3429775;2019-04-02 14:31:37:026
237.0;52.701;3430276;2019-04-02 14:31:37:527
237.0;53.446;3430775;2019-04-02 14:31:38:026
235.0;53.765;3431276;2019-04-02 14:31:38:527
235.0;53.811;3431774;2019-04-02 14:31:39:025
237.0;49.652;3432274;2019-04-02 14:31:39:525
237.0;54.88;3432774;2019-04-02 14:31:40:025
237.0;59.328;3433275;2019-04-02 14:31:40:526
237.0;52.541;3433775;2019-04-02 14:31:41:026
235.0;49.219;3434275;2019-04-02 14:31:41:526
235.0;46.956;3434774;2019-04-02 14:31:42:025
235.0;35.473;3435274;2019-04-02 14:31:42:525
235.0;57.862;3435775;2019-04-02 14:31:43:026
235.0;53.885;3436275;2019-04-02 14:31:43:526
235.0;54.719;3436774;2019-04-02 14:31:44:025
235.0;43.58;3437274;2019-04-02 14:31:44:525
235.0;57.209;3437775;2019-04-02 14:31:45:026
235.0;57.462;3438275;2019-04-02 14:31:45:526
235.0;53.902;3438775;2019-04-02 14:31:46:026
235.0;56.546;3439274;2019-04-02 14:31:46:525
235.0;51.845;3439775;2019-04-02 14:31:47:026
237.0;48.388;3440276;2019-04-02 14:31:47:527
235.0;40.688;3440775;2019-04-02 14:31:48:026
235.0;53.627;3441274;2019-04-02 14:31:48:525
235.0;53.89;3441775;2019-04-02 14:31:49:026
235.0;49.678;3442274;2019-04-02 14:31:49:525
235.0;35.711;3442774;2019-04-02 14:31:50:025
235.0;45.278;3443274;2019-04-02 14:31:50:525
235.0;50.439;3443775;2019-04-02 14:31:51:026
235.0;53.118;3444275;2019-04-02 14:31:51:526
235.0;47.147;3444775;2019-04-02 14:31:52:026
235.0;43.926;3445275;2019-04-02 14:31:52:526
235.0;40.421;3445775;2019-04-02 14:31:53:026
235.0;40.694;3446274;2019-04-02 14:31:53:525
235.0;53.164;3446775;2019-04-02 14:31:54:026
235.0;50.412;3447274;2019-04-02 14:31:54:525
235.0;55.349;3447775;2019-04-02 14:31:55:026
235.0;57.888;3448275;2019-04-02 14:31:55:526
235.0;40.155;3448775;2019-04-02 14:31:56:026
235.0;46.812;3449275;2019-04-02 14:31:56:526
235.0;33.54;3449775;2019-04-02 14:31:57:026
235.0;32.186;3450274;2019-04-02 14:31:57:525
235.0;36.967;3450775;2019-04-02 14:31:58:026
235.0;46.111;3451274;2019-04-02 14:31:58:525
235.0;32.119;3451777;2019-04-02 14:31:59:028
235.0;34.774;3452274;2019-04-02 14:31:59:525
235.0;31.951;3452774;2019-04-02 14:32:00:025
235.0;52.917;3453276;2019-04-02 14:32:00:527
235.0;44.03;3453775;2019-04-02 14:32:01:026
235.0;32.664;3454276;2019-04-02 14:32:01:527
235.0;32.63;3454775;2019-04-02 14:32:02:026
235.0;31.149;3455274;2019-04-02 14:32:02:525
235.0;30.096;3455774;2019-04-02 14:32:03:025
235.0;46.324;3456274;2019-04-02 14:32:03:525
235.0;53.758;3456774;2019-04-02 14:32:04:025
235.0;58.713;3457276;2019-04-02 14:32:04:527
235.0;53.949;3457775;2019-04-02 14:32:05:026
235.0;49.712;3458276;2019-04-02 14:32:05:527
235.0;51.97;3458774;2019-04-02 14:32:06:025
235.0;51.051;3459274;2019-04-02 14:32:06:525
235.0;46.569;3459775;2019-04-02 14:32:07:026
235.0;39.265;3460274;2019-04-02 14:32:07:525
235.0;57.965;3460775;2019-04-02 14:32:08:026
237.0;57.663;3461276;2019-04-02 14:32:08:527
237.0;51.805;3461774;2019-04-02 14:32:09:025
237.0;56.667;3462274;2019-04-02 14:32:09:525
235.0;49.426;3462775;2019-04-02 14:32:10:026
235.0;49.307;3463274;2019-04-02 14:32:10:525
235.0;53.315;3463774;2019-04-02 14:32:11:025
235.0;38.115;3464279;2019-04-02 14:32:11:530
235.0;56.863;3464775;2019-04-02 14:32:12:026
235.0;48.366;3465274;2019-04-02 14:32:12:525
235.0;55.559;3465775;2019-04-02 14:32:13:026
235.0;55.235;3466274;2019-04-02 14:32:13:525
235.0;51.505;3466775;2019-04-02 14:32:14:026
235.0;32.939;3467275;2019-04-02 14:32:14:526
235.0;32.42;3467775;2019-04-02 14:32:15:026
235.0;55.563;3468275;2019-04-02 14:32:15:526
235.0;55.987;3468775;2019-04-02 14:32:16:026
235.0;54.397;3469275;2019-04-02 14:32:16:526
235.0;53.383;3469775;2019-04-02 14:32:17:026
235.0;32.469;3470274;2019-04-02 14:32:17:525
235.0;50.056;3470775;2019-04-02 14:32:18:026
235.0;53.815;3471274;2019-04-02 14:32:18:525
235.0;40.659;3471774;2019-04-02 14:32:19:025
237.0;49.882;3472274;2019-04-02 14:32:19:525
235.0;47.568;3472774;2019-04-02 14:32:20:025
235.0;47.388;3473274;2019-04-02 14:32:20:525
235.0;55.175;3473774;2019-04-02 14:32:21:025
237.0;50.031;3474274;2019-04-02 14:32:21:525
235.0;34.175;3474774;2019-04-02 14:32:22:025
237.0;53.647;3475274;2019-04-02 14:32:22:525
235.0;50.468;3475774;2019-04-02 14:32:23:025
235.0;49.142;3476274;2019-04-02 14:32:23:525
235.0;42.287;3476775;2019-04-02 14:32:24:026
235.0;54.739;3477274;2019-04-02 14:32:24:525
235.0;55.747;3477775;2019-04-02 14:32:25:026
237.0;51.594;3478274;2019-04-02 14:32:25:525
237.0;55.162;3478775;2019-04-02 14:32:26:026
235.0;50.195;3479275;2019-04-02 14:32:26:526
237.0;56.084;3479775;2019-04-02 14:32:27:026
237.0;38.635;3480274;2019-04-02 14:32:27:525
237.0;36.684;3480774;2019-04-02 14:32:28:025
237.0;56.198;3481274;2019-04-02 14:32:28:525
237.0;50.422;3481775;2019-04-02 14:32:29:026
237.0;31.214;3482274;2019-04-02 14:32:29:525
235.0;54.874;3482775;2019-04-02 14:32:30:026
237.0;61.581;3483274;2019-04-02 14:32:30:525
235.0;54.963;3483778;2019-04-02 14:32:31:029
235.0;59.504;3484274;2019-04-02 14:32:31:525
237.0;53.363;3484776;2019-04-02 14:32:32:027
235.0;55.481;3485275;2019-04-02 14:32:32:526
235.0;55.491;3485775;2019-04-02 14:32:33:026
235.0;57.727;3486274;2019-04-02 14:32:33:525
237.0;47.978;3486775;2019-04-02 14:32:34:026
237.0;58.224;3487274;2019-04-02 14:32:34:525
237.0;47.933;3487776;2019-04-02 14:32:35:027
237.0;53.621;3488274;2019-04-02 14:32:35:525
237.0;35.329;3488774;2019-04-02 14:32:36:025
237.0;48.404;3489274;2019-04-02 14:32:36:525
237.0;56.82;3489774;2019-04-02 14:32:37:025
237.0;55.318;3490274;2019-04-02 14:32:37:525
237.0;50.212;3490775;2019-04-02 14:32:38:026
237.0;53.366;3491274;2019-04-02 14:32:38:525
237.0;50.19;3491775;2019-04-02 14:32:39:026
237.0;52.394;3492274;2019-04-02 14:32:39:525
237.0;55.418;3492774;2019-04-02 14:32:40:025
237.0;33.721;3493275;2019-04-02 14:32:40:526
237.0;52.887;3493775;2019-04-02 14:32:41:026
237.0;53.43;3494275;2019-04-02 14:32:41:526
237.0;57.79;3494774;2019-04-02 14:32:42:025
235.0;55.565;3495274;2019-04-02 14:32:42:525
237.0;53.985;3495775;2019-04-02 14:32:43:026
237.0;60.359;3496274;2019-04-02 14:32:43:525
235.0;54.004;3496774;2019-04-02 14:32:44:025
235.0;49.421;3497274;2019-04-02 14:32:44:525
235.0;52.189;3497775;2019-04-02 14:32:45:026
235.0;37.541;3498274;2019-04-02 14:32:45:525
235.0;60.099;3498774;2019-04-02 14:32:46:025
235.0;59.192;3499274;2019-04-02 14:32:46:525
237.0;56.874;3499774;2019-04-02 14:32:47:025
235.0;60.906;3500274;2019-04-02 14:32:47:525
235.0;54.318;3500774;2019-04-02 14:32:48:025
235.0;37.235;3501274;2019-04-02 14:32:48:525
237.0;54.169;3501774;2019-04-02 14:32:49:025
237.0;49.105;3502275;2019-04-02 14:32:49:526
235.0;58.359;3502775;2019-04-02 14:32:50:026
237.0;46.596;3503275;2019-04-02 14:32:50:526
237.0;57.119;3503774;2019-04-02 14:32:51:025
235.0;55.966;3504274;2019-04-02 14:32:51:525
237.0;53.37;3504774;2019-04-02 14:32:52:025
237.0;55.837;3505274;2019-04-02 14:32:52:525
235.0;50.492;3505774;2019-04-02 14:32:53:025
235.0;56.115;3506274;2019-04-02 14:32:53:525
235.0;51.201;3506775;2019-04-02 14:32:54:026
235.0;35.396;3507275;2019-04-02 14:32:54:526
235.0;34.764;3507774;2019-04-02 14:32:55:025
235.0;56.191;3508274;2019-04-02 14:32:55:525
235.0;58.747;3508774;2019-04-02 14:32:56:025
237.0;58.22;3509274;2019-04-02 14:32:56:525
235.0;59.74;3509774;2019-04-02 14:32:57:025
235.0;56.616;3510274;2019-04-02 14:32:57:525
235.0;54.251;3510774;2019-04-02 14:32:58:025
235.0;53.039;3511274;2019-04-02 14:32:58:525
235.0;34.826;3511774;2019-04-02 14:32:59:025
235.0;52.025;3512275;2019-04-02 14:32:59:526
235.0;36.431;3512775;2019-04-02 14:33:00:026
235.0;56.197;3513275;2019-04-02 14:33:00:526
237.0;38.877;3513774;2019-04-02 14:33:01:025
237.0;52.144;3514274;2019-04-02 14:33:01:525
237.0;57.023;3514774;2019-04-02 14:33:02:025
237.0;50.769;3515274;2019-04-02 14:33:02:525
237.0;41.891;3515774;2019-04-02 14:33:03:025
237.0;45.94;3516275;2019-04-02 14:33:03:526
235.0;50.87;3516775;2019-04-02 14:33:04:026
235.0;51.105;3517275;2019-04-02 14:33:04:526
237.0;46.423;3517774;2019-04-02 14:33:05:025
235.0;53.548;3518275;2019-04-02 14:33:05:526
235.0;49.693;3518774;2019-04-02 14:33:06:025
237.0;53.223;3519274;2019-04-02 14:33:06:525
235.0;49.229;3519775;2019-04-02 14:33:07:026
237.0;52.004;3520275;2019-04-02 14:33:07:526
235.0;55.078;3520774;2019-04-02 14:33:08:025
237.0;55.144;3521275;2019-04-02 14:33:08:526
237.0;58.106;3521774;2019-04-02 14:33:09:025
237.0;36.482;3522274;2019-04-02 14:33:09:525
237.0;36.652;3522775;2019-04-02 14:33:10:026
237.0;41.667;3523275;2019-04-02 14:33:10:526
237.0;51.92;3523774;2019-04-02 14:33:11:025
237.0;43.068;3524274;2019-04-02 14:33:11:525
237.0;31.286;3524774;2019-04-02 14:33:12:025
237.0;46.423;3525274;2019-04-02 14:33:12:525
235.0;47.051;3525774;2019-04-02 14:33:13:025
235.0;42.095;3526274;2019-04-02 14:33:13:525
235.0;59.514;3526775;2019-04-02 14:33:14:026
237.0;59.58;3527276;2019-04-02 14:33:14:527
235.0;55.0;3527774;2019-04-02 14:33:15:025
235.0;38.402;3528275;2019-04-02 14:33:15:526
235.0;54.349;3528774;2019-04-02 14:33:16:025
235.0;57.236;3529275;2019-04-02 14:33:16:526
230.0;43.78;3529775;2019-04-02 14:33:17:026
225.0;37.867;3530275;2019-04-02 14:33:17:526
235.0;34.519;3530774;2019-04-02 14:33:18:025
235.0;42.844;3531274;2019-04-02 14:33:18:525
237.0;33.678;3531774;2019-04-02 14:33:19:025
235.0;47.85;3532274;2019-04-02 14:33:19:525
235.0;39.965;3532776;2019-04-02 14:33:20:027
235.0;35.345;3533274;2019-04-02 14:33:20:525
235.0;46.383;3533774;2019-04-02 14:33:21:025
235.0;35.322;3534274;2019-04-02 14:33:21:525
235.0;33.724;3534774;2019-04-02 14:33:22:025
235.0;40.8;3535274;2019-04-02 14:33:22:525
237.0;35.239;3535775;2019-04-02 14:33:23:026
235.0;37.18;3536275;2019-04-02 14:33:23:526
235.0;51.091;3536775;2019-04-02 14:33:24:026
235.0;51.213;3537274;2019-04-02 14:33:24:525
235.0;35.68;3537775;2019-04-02 14:33:25:026
235.0;31.202;3538275;2019-04-02 14:33:25:526
235.0;30.494;3538775;2019-04-02 14:33:26:026
235.0;29.874;3539275;2019-04-02 14:33:26:526
235.0;49.804;3539774;2019-04-02 14:33:27:025
235.0;40.16;3540275;2019-04-02 14:33:27:526
235.0;35.986;3540774;2019-04-02 14:33:28:025
237.0;37.741;3541275;2019-04-02 14:33:28:526
237.0;32.859;3541774;2019-04-02 14:33:29:025
235.0;31.161;3542274;2019-04-02 14:33:29:525
235.0;30.497;3542774;2019-04-02 14:33:30:025
235.0;30.361;3543275;2019-04-02 14:33:30:526
235.0;35.455;3543775;2019-04-02 14:33:31:026
235.0;34.896;3544275;2019-04-02 14:33:31:526
235.0;35.674;3544775;2019-04-02 14:33:32:026
235.0;46.148;3545275;2019-04-02 14:33:32:526
235.0;43.029;3545775;2019-04-02 14:33:33:026
235.0;34.79;3546275;2019-04-02 14:33:33:526
235.0;32.638;3546775;2019-04-02 14:33:34:026
237.0;32.762;3547275;2019-04-02 14:33:34:526
235.0;30.823;3547775;2019-04-02 14:33:35:026
237.0;44.011;3548275;2019-04-02 14:33:35:526
235.0;54.638;3548774;2019-04-02 14:33:36:025
235.0;53.657;3549274;2019-04-02 14:33:36:525
235.0;50.603;3549774;2019-04-02 14:33:37:025
235.0;36.272;3550275;2019-04-02 14:33:37:526
235.0;45.405;3550774;2019-04-02 14:33:38:025
237.0;52.008;3551275;2019-04-02 14:33:38:526
235.0;55.895;3551774;2019-04-02 14:33:39:025
237.0;53.696;3552274;2019-04-02 14:33:39:525
235.0;42.949;3552774;2019-04-02 14:33:40:025
235.0;40.738;3553274;2019-04-02 14:33:40:525
235.0;59.424;3553775;2019-04-02 14:33:41:026
235.0;51.807;3554275;2019-04-02 14:33:41:526
237.0;52.79;3554774;2019-04-02 14:33:42:025
235.0;61.025;3555274;2019-04-02 14:33:42:525
235.0;60.235;3555777;2019-04-02 14:33:43:028
235.0;54.534;3556274;2019-04-02 14:33:43:525
235.0;46.726;3556774;2019-04-02 14:33:44:025
235.0;58.542;3557275;2019-04-02 14:33:44:526
235.0;58.281;3557774;2019-04-02 14:33:45:025
235.0;57.051;3558276;2019-04-02 14:33:45:527
235.0;58.326;3558774;2019-04-02 14:33:46:025
235.0;51.667;3559276;2019-04-02 14:33:46:527
235.0;48.137;3559774;2019-04-02 14:33:47:025
235.0;34.753;3560274;2019-04-02 14:33:47:525
235.0;58.514;3560775;2019-04-02 14:33:48:026
235.0;56.755;3561274;2019-04-02 14:33:48:525
235.0;56.01;3561775;2019-04-02 14:33:49:026
235.0;41.627;3562274;2019-04-02 14:33:49:525
235.0;55.455;3562774;2019-04-02 14:33:50:025
235.0;57.527;3563275;2019-04-02 14:33:50:526
235.0;53.365;3563775;2019-04-02 14:33:51:026
235.0;59.527;3564276;2019-04-02 14:33:51:527
235.0;54.976;3564774;2019-04-02 14:33:52:025
235.0;55.321;3565274;2019-04-02 14:33:52:525
235.0;51.089;3565774;2019-04-02 14:33:53:025
235.0;36.035;3566274;2019-04-02 14:33:53:525
235.0;61.303;3566775;2019-04-02 14:33:54:026
235.0;53.546;3567274;2019-04-02 14:33:54:525
235.0;54.767;3567774;2019-04-02 14:33:55:025
235.0;53.301;3568274;2019-04-02 14:33:55:525
235.0;53.651;3568775;2019-04-02 14:33:56:026
235.0;50.182;3569274;2019-04-02 14:33:56:525
235.0;46.899;3569774;2019-04-02 14:33:57:025
235.0;34.299;3570275;2019-04-02 14:33:57:526
235.0;47.833;3570775;2019-04-02 14:33:58:026
235.0;44.88;3571275;2019-04-02 14:33:58:526
235.0;31.603;3571775;2019-04-02 14:33:59:026
235.0;58.305;3572276;2019-04-02 14:33:59:527
235.0;57.688;3572775;2019-04-02 14:34:00:026
235.0;54.285;3573275;2019-04-02 14:34:00:526
235.0;58.872;3573774;2019-04-02 14:34:01:025
235.0;35.107;3574275;2019-04-02 14:34:01:526
235.0;48.398;3574776;2019-04-02 14:34:02:027
235.0;53.547;3575275;2019-04-02 14:34:02:526
235.0;40.609;3575774;2019-04-02 14:34:03:025
235.0;60.598;3576274;2019-04-02 14:34:03:525
235.0;58.182;3576774;2019-04-02 14:34:04:025
235.0;51.292;3577274;2019-04-02 14:34:04:525
235.0;52.271;3577775;2019-04-02 14:34:05:026
235.0;52.67;3578274;2019-04-02 14:34:05:525
235.0;53.048;3578775;2019-04-02 14:34:06:026
235.0;47.743;3579275;2019-04-02 14:34:06:526
235.0;46.82;3579775;2019-04-02 14:34:07:026
235.0;54.454;3580276;2019-04-02 14:34:07:527
235.0;56.148;3580774;2019-04-02 14:34:08:025
235.0;51.81;3581275;2019-04-02 14:34:08:526
235.0;50.135;3581774;2019-04-02 14:34:09:025
235.0;56.813;3582274;2019-04-02 14:34:09:525
235.0;48.459;3582774;2019-04-02 14:34:10:025
235.0;58.265;3583275;2019-04-02 14:34:10:526
235.0;54.866;3583776;2019-04-02 14:34:11:027
235.0;51.438;3584274;2019-04-02 14:34:11:525
235.0;41.065;3584776;2019-04-02 14:34:12:027
235.0;56.685;3585274;2019-04-02 14:34:12:525
235.0;52.811;3585774;2019-04-02 14:34:13:025
235.0;58.457;3586274;2019-04-02 14:34:13:525
235.0;52.842;3586774;2019-04-02 14:34:14:025
235.0;52.206;3587274;2019-04-02 14:34:14:525
235.0;51.42;3587774;2019-04-02 14:34:15:025
235.0;43.474;3588274;2019-04-02 14:34:15:525
235.0;53.495;3588774;2019-04-02 14:34:16:025
235.0;45.811;3589275;2019-04-02 14:34:16:526
235.0;32.311;3589775;2019-04-02 14:34:17:026
235.0;32.78;3590275;2019-04-02 14:34:17:526
235.0;33.618;3590775;2019-04-02 14:34:18:026
235.0;49.535;3591275;2019-04-02 14:34:18:526
235.0;57.903;3591775;2019-04-02 14:34:19:026
235.0;59.357;3592275;2019-04-02 14:34:19:526
235.0;53.537;3592775;2019-04-02 14:34:20:026
235.0;55.617;3593275;2019-04-02 14:34:20:526
235.0;45.069;3593775;2019-04-02 14:34:21:026
235.0;49.804;3594274;2019-04-02 14:34:21:525
235.0;55.076;3594774;2019-04-02 14:34:22:025
235.0;57.7;3595274;2019-04-02 14:34:22:525
235.0;52.981;3595777;2019-04-02 14:34:23:028
235.0;43.903;3596274;2019-04-02 14:34:23:525
235.0;50.126;3596775;2019-04-02 14:34:24:026
235.0;55.356;3597274;2019-04-02 14:34:24:525
235.0;51.521;3597774;2019-04-02 14:34:25:025
235.0;56.821;3598274;2019-04-02 14:34:25:525
235.0;53.626;3598774;2019-04-02 14:34:26:025
235.0;38.256;3599275;2019-04-02 14:34:26:526
235.0;51.819;3599774;2019-04-02 14:34:27:025
235.0;50.258;3600274;2019-04-02 14:34:27:525
235.0;35.018;3600775;2019-04-02 14:34:28:026
235.0;30.954;3601275;2019-04-02 14:34:28:526
235.0;40.003;3601775;2019-04-02 14:34:29:026
235.0;31.746;3602275;2019-04-02 14:34:29:526
235.0;30.263;3602776;2019-04-02 14:34:30:027
235.0;32.979;3603274;2019-04-02 14:34:30:525
235.0;31.745;3603774;2019-04-02 14:34:31:025
234.0;34.144;3604274;2019-04-02 14:34:31:525
235.0;59.821;3604775;2019-04-02 14:34:32:026
235.0;58.641;3605274;2019-04-02 14:34:32:525
235.0;58.803;3605775;2019-04-02 14:34:33:026
235.0;57.797;3606274;2019-04-02 14:34:33:525
235.0;37.629;3606774;2019-04-02 14:34:34:025
235.0;53.419;3607274;2019-04-02 14:34:34:525
235.0;55.05;3607775;2019-04-02 14:34:35:026
235.0;52.641;3608275;2019-04-02 14:34:35:526
235.0;59.036;3608775;2019-04-02 14:34:36:026
235.0;54.051;3609275;2019-04-02 14:34:36:526
235.0;51.331;3609775;2019-04-02 14:34:37:026
235.0;33.881;3610274;2019-04-02 14:34:37:525
235.0;51.433;3610774;2019-04-02 14:34:38:025
235.0;38.005;3611274;2019-04-02 14:34:38:525
235.0;53.77;3611774;2019-04-02 14:34:39:025
235.0;44.157;3612274;2019-04-02 14:34:39:525
235.0;56.954;3612774;2019-04-02 14:34:40:025
235.0;50.692;3613274;2019-04-02 14:34:40:525
235.0;47.73;3613775;2019-04-02 14:34:41:026
235.0;32.418;3614274;2019-04-02 14:34:41:525
235.0;51.744;3614775;2019-04-02 14:34:42:026
235.0;48.98;3615274;2019-04-02 14:34:42:525
235.0;39.134;3615774;2019-04-02 14:34:43:025
235.0;59.547;3616274;2019-04-02 14:34:43:525
235.0;57.201;3616774;2019-04-02 14:34:44:025
235.0;57.902;3617274;2019-04-02 14:34:44:525
235.0;33.779;3617774;2019-04-02 14:34:45:025
235.0;47.675;3618275;2019-04-02 14:34:45:526
235.0;55.628;3618775;2019-04-02 14:34:46:026
235.0;47.771;3619274;2019-04-02 14:34:46:525
235.0;45.047;3619774;2019-04-02 14:34:47:025
235.0;58.263;3620275;2019-04-02 14:34:47:526
235.0;58.02;3620776;2019-04-02 14:34:48:027
235.0;57.671;3621275;2019-04-02 14:34:48:526
235.0;48.4;3621774;2019-04-02 14:34:49:025
235.0;56.647;3622274;2019-04-02 14:34:49:525
235.0;58.648;3622775;2019-04-02 14:34:50:026
235.0;39.744;3623275;2019-04-02 14:34:50:526
235.0;52.294;3623774;2019-04-02 14:34:51:025
235.0;39.337;3624275;2019-04-02 14:34:51:526
235.0;47.795;3624775;2019-04-02 14:34:52:026
235.0;59.448;3625275;2019-04-02 14:34:52:526
235.0;52.205;3625774;2019-04-02 14:34:53:025
235.0;54.886;3626274;2019-04-02 14:34:53:525
235.0;36.44;3626775;2019-04-02 14:34:54:026
235.0;50.298;3627275;2019-04-02 14:34:54:526
235.0;49.369;3627774;2019-04-02 14:34:55:025
235.0;41.477;3628274;2019-04-02 14:34:55:525
235.0;52.546;3628774;2019-04-02 14:34:56:025
235.0;41.243;3629274;2019-04-02 14:34:56:525
235.0;31.166;3629776;2019-04-02 14:34:57:027
235.0;40.176;3630274;2019-04-02 14:34:57:525
235.0;31.933;3630774;2019-04-02 14:34:58:025
235.0;31.147;3631274;2019-04-02 14:34:58:525
235.0;33.129;3631775;2019-04-02 14:34:59:026
235.0;32.354;3632275;2019-04-02 14:34:59:526
235.0;62.323;3632775;2019-04-02 14:35:00:026
235.0;51.392;3633275;2019-04-02 14:35:00:526
235.0;53.096;3633774;2019-04-02 14:35:01:025
235.0;59.397;3634274;2019-04-02 14:35:01:525
235.0;57.328;3634775;2019-04-02 14:35:02:026
235.0;44.075;3635274;2019-04-02 14:35:02:525
235.0;53.106;3635774;2019-04-02 14:35:03:025
235.0;56.262;3636274;2019-04-02 14:35:03:525
235.0;54.698;3636774;2019-04-02 14:35:04:025
235.0;45.873;3637274;2019-04-02 14:35:04:525
235.0;51.484;3637774;2019-04-02 14:35:05:025
235.0;56.55;3638273;2019-04-02 14:35:05:524
235.0;53.794;3638775;2019-04-02 14:35:06:026
235.0;36.582;3639274;2019-04-02 14:35:06:525
235.0;32.328;3639774;2019-04-02 14:35:07:025
235.0;57.686;3640274;2019-04-02 14:35:07:525
235.0;58.549;3640774;2019-04-02 14:35:08:025
235.0;53.51;3641274;2019-04-02 14:35:08:525
235.0;50.367;3641774;2019-04-02 14:35:09:025
235.0;50.537;3642274;2019-04-02 14:35:09:525
235.0;49.442;3642774;2019-04-02 14:35:10:025
235.0;59.118;3643275;2019-04-02 14:35:10:526
235.0;37.93;3643775;2019-04-02 14:35:11:026
235.0;48.743;3644274;2019-04-02 14:35:11:525
235.0;52.565;3644774;2019-04-02 14:35:12:025
235.0;51.698;3645274;2019-04-02 14:35:12:525
235.0;50.644;3645774;2019-04-02 14:35:13:025
235.0;48.076;3646274;2019-04-02 14:35:13:525
235.0;48.254;3646776;2019-04-02 14:35:14:027
235.0;44.327;3647275;2019-04-02 14:35:14:526
235.0;33.581;3647775;2019-04-02 14:35:15:026
235.0;41.844;3648274;2019-04-02 14:35:15:525
235.0;40.122;3648775;2019-04-02 14:35:16:026
235.0;38.963;3649274;2019-04-02 14:35:16:525
235.0;34.768;3649774;2019-04-02 14:35:17:025
235.0;33.142;3650274;2019-04-02 14:35:17:525
235.0;33.922;3650774;2019-04-02 14:35:18:025
235.0;32.373;3651276;2019-04-02 14:35:18:527
235.0;31.521;3651774;2019-04-02 14:35:19:025
235.0;31.387;3652275;2019-04-02 14:35:19:526
235.0;37.629;3652775;2019-04-02 14:35:20:026
235.0;33.725;3653274;2019-04-02 14:35:20:525
235.0;31.532;3653774;2019-04-02 14:35:21:025
235.0;32.456;3654274;2019-04-02 14:35:21:525
235.0;32.616;3654774;2019-04-02 14:35:22:025
235.0;42.854;3655274;2019-04-02 14:35:22:525
235.0;33.279;3655774;2019-04-02 14:35:23:025
235.0;30.833;3656275;2019-04-02 14:35:23:526
235.0;36.214;3656775;2019-04-02 14:35:24:026
235.0;34.227;3657275;2019-04-02 14:35:24:526
235.0;30.125;3657774;2019-04-02 14:35:25:025
235.0;48.583;3658274;2019-04-02 14:35:25:525
235.0;43.654;3658774;2019-04-02 14:35:26:025
235.0;43.408;3659275;2019-04-02 14:35:26:526
235.0;43.73;3659778;2019-04-02 14:35:27:029
235.0;43.728;3660275;2019-04-02 14:35:27:526
235.0;42.432;3660775;2019-04-02 14:35:28:026
235.0;43.364;3661274;2019-04-02 14:35:28:525
235.0;43.893;3661774;2019-04-02 14:35:29:025
235.0;42.883;3662274;2019-04-02 14:35:29:525
235.0;44.19;3662775;2019-04-02 14:35:30:026
235.0;44.454;3663275;2019-04-02 14:35:30:526
235.0;44.625;3663775;2019-04-02 14:35:31:026
235.0;43.193;3664275;2019-04-02 14:35:31:526
235.0;46.301;3664774;2019-04-02 14:35:32:025
235.0;43.323;3665276;2019-04-02 14:35:32:527
235.0;44.106;3665777;2019-04-02 14:35:33:028
235.0;42.713;3666275;2019-04-02 14:35:33:526
235.0;43.516;3666775;2019-04-02 14:35:34:026
235.0;43.522;3667275;2019-04-02 14:35:34:526
235.0;43.147;3667775;2019-04-02 14:35:35:026
235.0;58.943;3668275;2019-04-02 14:35:35:526
235.0;60.37;3668774;2019-04-02 14:35:36:025
235.0;60.543;3669274;2019-04-02 14:35:36:525
235.0;56.627;3669774;2019-04-02 14:35:37:025
235.0;47.452;3670274;2019-04-02 14:35:37:525
235.0;42.461;3670774;2019-04-02 14:35:38:025
