sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
73.0;52.415;2959026;2019-03-27 16:02:47:078
73.0;53.72;2959525;2019-03-27 16:02:47:577
73.0;54.028;2960025;2019-03-27 16:02:48:077
73.0;54.203;2960525;2019-03-27 16:02:48:577
75.0;48.653;2961026;2019-03-27 16:02:49:078
75.0;54.627;2961526;2019-03-27 16:02:49:578
75.0;48.883;2962028;2019-03-27 16:02:50:080
73.0;52.046;2962525;2019-03-27 16:02:50:577
73.0;50.966;2963025;2019-03-27 16:02:51:077
73.0;50.055;2963525;2019-03-27 16:02:51:577
73.0;48.838;2964025;2019-03-27 16:02:52:077
75.0;45.467;2964525;2019-03-27 16:02:52:577
73.0;52.287;2965026;2019-03-27 16:02:53:078
75.0;54.487;2965525;2019-03-27 16:02:53:577
73.0;52.203;2966028;2019-03-27 16:02:54:080
73.0;51.864;2966525;2019-03-27 16:02:54:577
73.0;52.357;2967025;2019-03-27 16:02:55:077
73.0;39.457;2967525;2019-03-27 16:02:55:577
73.0;39.062;2968025;2019-03-27 16:02:56:077
75.0;50.346;2968525;2019-03-27 16:02:56:577
73.0;54.156;2969026;2019-03-27 16:02:57:078
73.0;40.374;2969525;2019-03-27 16:02:57:577
73.0;39.641;2970029;2019-03-27 16:02:58:081
73.0;42.831;2970525;2019-03-27 16:02:58:577
73.0;41.004;2971025;2019-03-27 16:02:59:077
73.0;45.283;2971525;2019-03-27 16:02:59:577
73.0;36.881;2972025;2019-03-27 16:03:00:077
73.0;39.109;2972526;2019-03-27 16:03:00:578
73.0;36.866;2973025;2019-03-27 16:03:01:077
75.0;36.481;2973525;2019-03-27 16:03:01:577
73.0;37.83;2974026;2019-03-27 16:03:02:078
73.0;39.342;2974526;2019-03-27 16:03:02:578
73.0;38.16;2975028;2019-03-27 16:03:03:080
73.0;37.354;2975525;2019-03-27 16:03:03:577
73.0;38.686;2976026;2019-03-27 16:03:04:078
73.0;38.733;2976526;2019-03-27 16:03:04:578
73.0;56.251;2977025;2019-03-27 16:03:05:077
73.0;53.591;2977525;2019-03-27 16:03:05:577
73.0;54.006;2978026;2019-03-27 16:03:06:078
73.0;52.754;2978527;2019-03-27 16:03:06:579
73.0;37.818;2979026;2019-03-27 16:03:07:078
73.0;37.298;2979525;2019-03-27 16:03:07:577
73.0;45.394;2980029;2019-03-27 16:03:08:081
73.0;42.988;2980525;2019-03-27 16:03:08:577
73.0;46.756;2981025;2019-03-27 16:03:09:077
73.0;53.885;2981525;2019-03-27 16:03:09:577
73.0;53.27;2982025;2019-03-27 16:03:10:077
73.0;49.447;2982527;2019-03-27 16:03:10:579
73.0;36.579;2983025;2019-03-27 16:03:11:077
73.0;49.18;2983525;2019-03-27 16:03:11:577
73.0;37.479;2984027;2019-03-27 16:03:12:079
73.0;49.632;2984526;2019-03-27 16:03:12:578
73.0;44.536;2985025;2019-03-27 16:03:13:077
73.0;50.879;2985525;2019-03-27 16:03:13:577
73.0;51.096;2986026;2019-03-27 16:03:14:078
73.0;52.638;2986525;2019-03-27 16:03:14:577
73.0;52.349;2987025;2019-03-27 16:03:15:077
73.0;50.124;2987526;2019-03-27 16:03:15:578
73.0;49.905;2988025;2019-03-27 16:03:16:077
73.0;47.93;2988526;2019-03-27 16:03:16:578
75.0;38.668;2989025;2019-03-27 16:03:17:077
75.0;51.302;2989526;2019-03-27 16:03:17:578
73.0;54.773;2990025;2019-03-27 16:03:18:077
73.0;55.797;2990525;2019-03-27 16:03:18:577
73.0;50.873;2991026;2019-03-27 16:03:19:078
75.0;52.07;2991528;2019-03-27 16:03:19:580
75.0;50.922;2992026;2019-03-27 16:03:20:078
75.0;43.578;2992527;2019-03-27 16:03:20:579
73.0;42.104;2993026;2019-03-27 16:03:21:078
73.0;39.427;2993525;2019-03-27 16:03:21:577
73.0;45.423;2994025;2019-03-27 16:03:22:077
75.0;54.261;2994525;2019-03-27 16:03:22:577
73.0;54.041;2995026;2019-03-27 16:03:23:078
75.0;52.778;2995526;2019-03-27 16:03:23:578
76.0;42.894;2996026;2019-03-27 16:03:24:078
73.0;56.194;2996526;2019-03-27 16:03:24:578
73.0;52.988;2997026;2019-03-27 16:03:25:078
73.0;45.781;2997525;2019-03-27 16:03:25:577
73.0;37.501;2998025;2019-03-27 16:03:26:077
75.0;40.408;2998526;2019-03-27 16:03:26:578
73.0;38.988;2999025;2019-03-27 16:03:27:077
73.0;41.2;2999525;2019-03-27 16:03:27:577
75.0;47.105;3000025;2019-03-27 16:03:28:077
75.0;39.676;3000525;2019-03-27 16:03:28:577
73.0;49.249;3001025;2019-03-27 16:03:29:077
76.0;39.297;3001525;2019-03-27 16:03:29:577
76.0;37.196;3002026;2019-03-27 16:03:30:078
73.0;53.282;3002525;2019-03-27 16:03:30:577
76.0;55.987;3003025;2019-03-27 16:03:31:077
75.0;41.228;3003526;2019-03-27 16:03:31:578
75.0;37.967;3004025;2019-03-27 16:03:32:077
73.0;53.535;3004525;2019-03-27 16:03:32:577
73.0;54.482;3005025;2019-03-27 16:03:33:077
73.0;49.035;3005527;2019-03-27 16:03:33:579
76.0;50.274;3006025;2019-03-27 16:03:34:077
76.0;42.169;3006525;2019-03-27 16:03:34:577
76.0;42.604;3007025;2019-03-27 16:03:35:077
76.0;42.493;3007525;2019-03-27 16:03:35:577
76.0;42.021;3008025;2019-03-27 16:03:36:077
76.0;45.698;3008526;2019-03-27 16:03:36:578
76.0;52.962;3009026;2019-03-27 16:03:37:078
76.0;52.381;3009525;2019-03-27 16:03:37:577
76.0;55.268;3010025;2019-03-27 16:03:38:077
73.0;51.847;3010525;2019-03-27 16:03:38:577
73.0;43.901;3011025;2019-03-27 16:03:39:077
76.0;40.54;3011525;2019-03-27 16:03:39:577
73.0;45.927;3012025;2019-03-27 16:03:40:077
73.0;37.273;3012525;2019-03-27 16:03:40:577
73.0;43.611;3013025;2019-03-27 16:03:41:077
76.0;43.806;3013527;2019-03-27 16:03:41:579
73.0;53.175;3014025;2019-03-27 16:03:42:077
76.0;38.243;3014526;2019-03-27 16:03:42:578
76.0;39.78;3015026;2019-03-27 16:03:43:078
76.0;37.867;3015526;2019-03-27 16:03:43:578
73.0;53.353;3016025;2019-03-27 16:03:44:077
73.0;52.938;3016526;2019-03-27 16:03:44:578
73.0;49.994;3017025;2019-03-27 16:03:45:077
76.0;54.014;3017526;2019-03-27 16:03:45:578
76.0;48.425;3018026;2019-03-27 16:03:46:078
76.0;44.938;3018529;2019-03-27 16:03:46:581
76.0;52.553;3019025;2019-03-27 16:03:47:077
73.0;50.074;3019527;2019-03-27 16:03:47:579
73.0;51.293;3020026;2019-03-27 16:03:48:078
73.0;48.75;3020525;2019-03-27 16:03:48:577
76.0;54.58;3021025;2019-03-27 16:03:49:077
73.0;53.515;3021525;2019-03-27 16:03:49:577
73.0;54.747;3022025;2019-03-27 16:03:50:077
73.0;51.847;3022527;2019-03-27 16:03:50:579
73.0;39.588;3023025;2019-03-27 16:03:51:077
76.0;51.906;3023525;2019-03-27 16:03:51:577
74.0;55.551;3024026;2019-03-27 16:03:52:078
73.0;39.78;3024525;2019-03-27 16:03:52:577
73.0;52.644;3025025;2019-03-27 16:03:53:077
73.0;51.413;3025525;2019-03-27 16:03:53:577
73.0;40.354;3026025;2019-03-27 16:03:54:077
76.0;37.616;3026528;2019-03-27 16:03:54:580
76.0;37.127;3027025;2019-03-27 16:03:55:077
73.0;41.241;3027526;2019-03-27 16:03:55:578
73.0;53.657;3028026;2019-03-27 16:03:56:078
73.0;41.943;3028525;2019-03-27 16:03:56:577
76.0;50.881;3029026;2019-03-27 16:03:57:078
74.0;52.822;3029526;2019-03-27 16:03:57:578
74.0;53.875;3030025;2019-03-27 16:03:58:077
73.0;51.883;3030525;2019-03-27 16:03:58:577
73.0;50.354;3031025;2019-03-27 16:03:59:077
73.0;36.834;3031526;2019-03-27 16:03:59:578
73.0;36.282;3032026;2019-03-27 16:04:00:078
73.0;51.74;3032526;2019-03-27 16:04:00:578
73.0;53.185;3033025;2019-03-27 16:04:01:077
73.0;52.703;3033525;2019-03-27 16:04:01:577
73.0;48.221;3034025;2019-03-27 16:04:02:077
75.0;52.264;3034525;2019-03-27 16:04:02:577
76.0;47.401;3035026;2019-03-27 16:04:03:078
73.0;48.711;3035526;2019-03-27 16:04:03:578
73.0;49.56;3036025;2019-03-27 16:04:04:077
73.0;54.567;3036525;2019-03-27 16:04:04:577
76.0;53.144;3037025;2019-03-27 16:04:05:077
76.0;51.943;3037526;2019-03-27 16:04:05:578
76.0;41.135;3038026;2019-03-27 16:04:06:078
73.0;50.097;3038526;2019-03-27 16:04:06:578
73.0;52.15;3039025;2019-03-27 16:04:07:077
73.0;51.073;3039525;2019-03-27 16:04:07:577
76.0;43.058;3040027;2019-03-27 16:04:08:079
74.0;41.627;3040525;2019-03-27 16:04:08:577
75.0;54.155;3041025;2019-03-27 16:04:09:077
73.0;51.293;3041528;2019-03-27 16:04:09:580
73.0;54.118;3042025;2019-03-27 16:04:10:077
73.0;53.868;3042525;2019-03-27 16:04:10:577
76.0;53.113;3043025;2019-03-27 16:04:11:077
76.0;51.477;3043525;2019-03-27 16:04:11:577
76.0;53.492;3044025;2019-03-27 16:04:12:077
73.0;51.51;3044525;2019-03-27 16:04:12:577
73.0;48.323;3045027;2019-03-27 16:04:13:079
76.0;54.99;3045528;2019-03-27 16:04:13:580
74.0;50.623;3046026;2019-03-27 16:04:14:078
76.0;51.695;3046525;2019-03-27 16:04:14:577
75.0;51.536;3047025;2019-03-27 16:04:15:077
75.0;52.303;3047525;2019-03-27 16:04:15:577
76.0;47.094;3048026;2019-03-27 16:04:16:078
76.0;53.986;3048526;2019-03-27 16:04:16:578
73.0;38.481;3049028;2019-03-27 16:04:17:080
73.0;53.221;3049525;2019-03-27 16:04:17:577
73.0;53.526;3050025;2019-03-27 16:04:18:077
76.0;40.366;3050525;2019-03-27 16:04:18:577
76.0;52.22;3051025;2019-03-27 16:04:19:077
76.0;51.036;3051525;2019-03-27 16:04:19:577
76.0;53.695;3052025;2019-03-27 16:04:20:077
73.0;58.186;3052525;2019-03-27 16:04:20:577
76.0;51.159;3053029;2019-03-27 16:04:21:081
74.0;57.574;3053525;2019-03-27 16:04:21:577
76.0;48.711;3054025;2019-03-27 16:04:22:077
73.0;44.698;3054526;2019-03-27 16:04:22:578
73.0;51.462;3055025;2019-03-27 16:04:23:077
76.0;46.462;3055526;2019-03-27 16:04:23:578
74.0;48.874;3056025;2019-03-27 16:04:24:077
76.0;51.599;3056526;2019-03-27 16:04:24:578
73.0;45.418;3057025;2019-03-27 16:04:25:077
73.0;50.367;3057526;2019-03-27 16:04:25:578
76.0;45.157;3058025;2019-03-27 16:04:26:077
73.0;48.666;3058525;2019-03-27 16:04:26:577
75.0;42.462;3059027;2019-03-27 16:04:27:079
76.0;38.238;3059525;2019-03-27 16:04:27:577
76.0;38.185;3060025;2019-03-27 16:04:28:077
76.0;37.169;3060526;2019-03-27 16:04:28:578
76.0;36.951;3061025;2019-03-27 16:04:29:077
73.0;36.977;3061526;2019-03-27 16:04:29:578
73.0;37.388;3062027;2019-03-27 16:04:30:079
73.0;53.793;3062526;2019-03-27 16:04:30:578
73.0;54.451;3063025;2019-03-27 16:04:31:077
73.0;52.263;3063525;2019-03-27 16:04:31:577
76.0;49.732;3064026;2019-03-27 16:04:32:078
73.0;48.674;3064525;2019-03-27 16:04:32:577
76.0;41.617;3065026;2019-03-27 16:04:33:078
73.0;41.285;3065525;2019-03-27 16:04:33:577
73.0;43.185;3066028;2019-03-27 16:04:34:080
73.0;44.121;3066526;2019-03-27 16:04:34:578
76.0;55.654;3067028;2019-03-27 16:04:35:080
76.0;52.694;3067526;2019-03-27 16:04:35:578
73.0;50.705;3068028;2019-03-27 16:04:36:080
75.0;48.661;3068526;2019-03-27 16:04:36:578
73.0;57.092;3069025;2019-03-27 16:04:37:077
73.0;48.668;3069527;2019-03-27 16:04:37:579
76.0;55.909;3070025;2019-03-27 16:04:38:077
76.0;55.825;3070525;2019-03-27 16:04:38:577
73.0;52.202;3071027;2019-03-27 16:04:39:079
73.0;51.668;3071525;2019-03-27 16:04:39:577
76.0;52.649;3072027;2019-03-27 16:04:40:079
76.0;53.735;3072526;2019-03-27 16:04:40:578
76.0;47.442;3073025;2019-03-27 16:04:41:077
76.0;50.444;3073525;2019-03-27 16:04:41:577
73.0;39.377;3074026;2019-03-27 16:04:42:078
73.0;54.124;3074525;2019-03-27 16:04:42:577
73.0;56.145;3075026;2019-03-27 16:04:43:078
76.0;41.529;3075525;2019-03-27 16:04:43:577
73.0;37.758;3076028;2019-03-27 16:04:44:080
73.0;51.118;3076526;2019-03-27 16:04:44:578
76.0;51.138;3077025;2019-03-27 16:04:45:077
76.0;54.195;3077526;2019-03-27 16:04:45:578
73.0;54.323;3078025;2019-03-27 16:04:46:077
73.0;51.251;3078525;2019-03-27 16:04:46:577
73.0;52.461;3079026;2019-03-27 16:04:47:078
73.0;52.834;3079526;2019-03-27 16:04:47:578
76.0;51.471;3080025;2019-03-27 16:04:48:077
76.0;50.895;3080525;2019-03-27 16:04:48:577
76.0;48.153;3081025;2019-03-27 16:04:49:077
73.0;57.879;3081526;2019-03-27 16:04:49:578
73.0;47.0;3082026;2019-03-27 16:04:50:078
73.0;49.234;3082526;2019-03-27 16:04:50:578
76.0;53.862;3083026;2019-03-27 16:04:51:078
73.0;46.704;3083525;2019-03-27 16:04:51:577
73.0;49.566;3084027;2019-03-27 16:04:52:079
76.0;49.063;3084525;2019-03-27 16:04:52:577
74.0;38.378;3085026;2019-03-27 16:04:53:078
76.0;50.729;3085525;2019-03-27 16:04:53:577
73.0;53.032;3086025;2019-03-27 16:04:54:077
73.0;52.221;3086525;2019-03-27 16:04:54:577
73.0;52.481;3087026;2019-03-27 16:04:55:078
76.0;49.166;3087525;2019-03-27 16:04:55:577
74.0;51.542;3088026;2019-03-27 16:04:56:078
73.0;36.007;3088525;2019-03-27 16:04:56:577
73.0;47.45;3089025;2019-03-27 16:04:57:077
75.0;47.963;3089525;2019-03-27 16:04:57:577
76.0;48.998;3090025;2019-03-27 16:04:58:077
73.0;43.852;3090526;2019-03-27 16:04:58:578
73.0;47.447;3091026;2019-03-27 16:04:59:078
73.0;51.51;3091525;2019-03-27 16:04:59:577
73.0;50.794;3092025;2019-03-27 16:05:00:077
76.0;47.038;3092529;2019-03-27 16:05:00:581
76.0;43.467;3093026;2019-03-27 16:05:01:078
76.0;53.964;3093526;2019-03-27 16:05:01:578
76.0;52.637;3094027;2019-03-27 16:05:02:079
76.0;51.055;3094525;2019-03-27 16:05:02:577
73.0;47.338;3095026;2019-03-27 16:05:03:078
73.0;51.462;3095526;2019-03-27 16:05:03:578
73.0;41.935;3096025;2019-03-27 16:05:04:077
76.0;52.725;3096525;2019-03-27 16:05:04:577
76.0;52.389;3097025;2019-03-27 16:05:05:077
76.0;48.831;3097526;2019-03-27 16:05:05:578
73.0;45.813;3098025;2019-03-27 16:05:06:077
73.0;36.817;3098525;2019-03-27 16:05:06:577
73.0;46.657;3099026;2019-03-27 16:05:07:078
76.0;37.946;3099526;2019-03-27 16:05:07:578
76.0;37.448;3100025;2019-03-27 16:05:08:077
74.0;35.861;3100525;2019-03-27 16:05:08:577
76.0;36.271;3101025;2019-03-27 16:05:09:077
73.0;37.399;3101527;2019-03-27 16:05:09:579
73.0;49.466;3102026;2019-03-27 16:05:10:078
76.0;50.25;3102526;2019-03-27 16:05:10:578
76.0;50.713;3103026;2019-03-27 16:05:11:078
74.0;53.368;3103526;2019-03-27 16:05:11:578
76.0;45.236;3104026;2019-03-27 16:05:12:078
73.0;49.402;3104525;2019-03-27 16:05:12:577
73.0;43.339;3105025;2019-03-27 16:05:13:077
73.0;36.649;3105525;2019-03-27 16:05:13:577
76.0;37.548;3106026;2019-03-27 16:05:14:078
76.0;36.69;3106528;2019-03-27 16:05:14:580
76.0;35.422;3107026;2019-03-27 16:05:15:078
76.0;38.164;3107526;2019-03-27 16:05:15:578
74.0;50.266;3108025;2019-03-27 16:05:16:077
76.0;47.976;3108525;2019-03-27 16:05:16:577
74.0;51.158;3109026;2019-03-27 16:05:17:078
74.0;53.118;3109526;2019-03-27 16:05:17:578
76.0;49.284;3110025;2019-03-27 16:05:18:077
76.0;50.465;3110525;2019-03-27 16:05:18:577
76.0;53.284;3111025;2019-03-27 16:05:19:077
74.0;53.329;3111526;2019-03-27 16:05:19:578
74.0;51.648;3112025;2019-03-27 16:05:20:077
74.0;51.817;3112526;2019-03-27 16:05:20:578
76.0;51.693;3113025;2019-03-27 16:05:21:077
76.0;45.484;3113525;2019-03-27 16:05:21:577
74.0;52.342;3114025;2019-03-27 16:05:22:077
74.0;52.052;3114529;2019-03-27 16:05:22:581
74.0;50.618;3115025;2019-03-27 16:05:23:077
76.0;37.26;3115525;2019-03-27 16:05:23:577
76.0;35.932;3116025;2019-03-27 16:05:24:077
76.0;35.668;3116525;2019-03-27 16:05:24:577
74.0;49.941;3117026;2019-03-27 16:05:25:078
74.0;49.83;3117526;2019-03-27 16:05:25:578
76.0;45.92;3118025;2019-03-27 16:05:26:077
73.0;39.525;3118525;2019-03-27 16:05:26:577
74.0;41.968;3119025;2019-03-27 16:05:27:077
76.0;36.809;3119530;2019-03-27 16:05:27:582
74.0;47.687;3120025;2019-03-27 16:05:28:077
76.0;37.617;3120527;2019-03-27 16:05:28:579
73.0;52.589;3121026;2019-03-27 16:05:29:078
76.0;48.879;3121526;2019-03-27 16:05:29:578
74.0;46.712;3122026;2019-03-27 16:05:30:078
74.0;49.51;3122525;2019-03-27 16:05:30:577
76.0;47.806;3123025;2019-03-27 16:05:31:077
76.0;43.737;3123526;2019-03-27 16:05:31:578
76.0;44.865;3124025;2019-03-27 16:05:32:077
74.0;41.501;3124525;2019-03-27 16:05:32:577
74.0;40.696;3125026;2019-03-27 16:05:33:078
74.0;37.818;3125525;2019-03-27 16:05:33:577
76.0;37.756;3126026;2019-03-27 16:05:34:078
76.0;44.947;3126525;2019-03-27 16:05:34:577
76.0;49.229;3127025;2019-03-27 16:05:35:077
74.0;53.654;3127526;2019-03-27 16:05:35:578
76.0;51.902;3128025;2019-03-27 16:05:36:077
76.0;53.148;3128526;2019-03-27 16:05:36:578
73.0;39.571;3129025;2019-03-27 16:05:37:077
76.0;48.629;3129528;2019-03-27 16:05:37:580
74.0;46.973;3130025;2019-03-27 16:05:38:077
74.0;51.27;3130526;2019-03-27 16:05:38:578
76.0;51.763;3131027;2019-03-27 16:05:39:079
76.0;53.824;3131525;2019-03-27 16:05:39:577
76.0;37.962;3132025;2019-03-27 16:05:40:077
74.0;39.154;3132529;2019-03-27 16:05:40:581
74.0;36.892;3133028;2019-03-27 16:05:41:080
76.0;39.704;3133527;2019-03-27 16:05:41:579
73.0;51.489;3134026;2019-03-27 16:05:42:078
76.0;51.945;3134526;2019-03-27 16:05:42:578
74.0;44.964;3135026;2019-03-27 16:05:43:078
74.0;52.019;3135525;2019-03-27 16:05:43:577
76.0;40.165;3136025;2019-03-27 16:05:44:077
76.0;42.234;3136526;2019-03-27 16:05:44:578
76.0;41.527;3137026;2019-03-27 16:05:45:078
76.0;39.264;3137525;2019-03-27 16:05:45:577
74.0;38.941;3138026;2019-03-27 16:05:46:078
74.0;38.039;3138527;2019-03-27 16:05:46:579
76.0;37.372;3139025;2019-03-27 16:05:47:077
76.0;38.003;3139525;2019-03-27 16:05:47:577
76.0;38.987;3140025;2019-03-27 16:05:48:077
76.0;49.23;3140526;2019-03-27 16:05:48:578
74.0;46.093;3141026;2019-03-27 16:05:49:078
76.0;43.376;3141525;2019-03-27 16:05:49:577
76.0;46.448;3142026;2019-03-27 16:05:50:078
76.0;52.91;3142526;2019-03-27 16:05:50:578
74.0;36.714;3143025;2019-03-27 16:05:51:077
74.0;48.963;3143525;2019-03-27 16:05:51:577
74.0;49.701;3144026;2019-03-27 16:05:52:078
76.0;48.733;3144526;2019-03-27 16:05:52:578
76.0;52.169;3145026;2019-03-27 16:05:53:078
76.0;50.645;3145526;2019-03-27 16:05:53:578
74.0;50.612;3146025;2019-03-27 16:05:54:077
74.0;49.86;3146525;2019-03-27 16:05:54:577
76.0;37.407;3147025;2019-03-27 16:05:55:077
76.0;47.664;3147525;2019-03-27 16:05:55:577
76.0;50.738;3148025;2019-03-27 16:05:56:077
74.0;51.558;3148525;2019-03-27 16:05:56:577
74.0;48.156;3149025;2019-03-27 16:05:57:077
74.0;44.506;3149525;2019-03-27 16:05:57:577
76.0;49.035;3150025;2019-03-27 16:05:58:077
76.0;53.911;3150526;2019-03-27 16:05:58:578
74.0;47.117;3151026;2019-03-27 16:05:59:078
74.0;37.389;3151528;2019-03-27 16:05:59:580
74.0;37.597;3152025;2019-03-27 16:06:00:077
76.0;40.159;3152526;2019-03-27 16:06:00:578
76.0;40.002;3153026;2019-03-27 16:06:01:078
74.0;40.884;3153526;2019-03-27 16:06:01:578
74.0;39.036;3154025;2019-03-27 16:06:02:077
74.0;40.082;3154525;2019-03-27 16:06:02:577
74.0;40.317;3155026;2019-03-27 16:06:03:078
76.0;38.539;3155525;2019-03-27 16:06:03:577
74.0;52.38;3156025;2019-03-27 16:06:04:077
74.0;54.623;3156525;2019-03-27 16:06:04:577
74.0;39.624;3157025;2019-03-27 16:06:05:077
76.0;45.663;3157525;2019-03-27 16:06:05:577
75.0;41.413;3158025;2019-03-27 16:06:06:077
75.0;40.699;3158525;2019-03-27 16:06:06:577
76.0;52.889;3159026;2019-03-27 16:06:07:078
74.0;45.401;3159525;2019-03-27 16:06:07:577
74.0;42.312;3160026;2019-03-27 16:06:08:078
76.0;38.154;3160528;2019-03-27 16:06:08:580
73.0;51.837;3161025;2019-03-27 16:06:09:077
76.0;54.112;3161525;2019-03-27 16:06:09:577
76.0;51.384;3162026;2019-03-27 16:06:10:078
74.0;52.585;3162525;2019-03-27 16:06:10:577
76.0;44.04;3163027;2019-03-27 16:06:11:079
76.0;39.343;3163525;2019-03-27 16:06:11:577
76.0;40.069;3164025;2019-03-27 16:06:12:077
76.0;37.814;3164528;2019-03-27 16:06:12:580
74.0;39.146;3165025;2019-03-27 16:06:13:077
76.0;39.486;3165525;2019-03-27 16:06:13:577
73.0;55.038;3166025;2019-03-27 16:06:14:077
73.0;40.618;3166526;2019-03-27 16:06:14:578
76.0;40.313;3167025;2019-03-27 16:06:15:077
76.0;39.53;3167525;2019-03-27 16:06:15:577
74.0;53.97;3168025;2019-03-27 16:06:16:077
73.0;55.854;3168526;2019-03-27 16:06:16:578
73.0;51.533;3169028;2019-03-27 16:06:17:080
76.0;47.535;3169525;2019-03-27 16:06:17:577
73.0;53.185;3170025;2019-03-27 16:06:18:077
74.0;52.094;3170525;2019-03-27 16:06:18:577
73.0;54.008;3171026;2019-03-27 16:06:19:078
73.0;53.593;3171525;2019-03-27 16:06:19:577
73.0;37.822;3172025;2019-03-27 16:06:20:077
73.0;53.715;3172526;2019-03-27 16:06:20:578
76.0;52.815;3173025;2019-03-27 16:06:21:077
73.0;54.493;3173525;2019-03-27 16:06:21:577
76.0;53.086;3174026;2019-03-27 16:06:22:078
76.0;53.989;3174525;2019-03-27 16:06:22:577
76.0;51.855;3175025;2019-03-27 16:06:23:077
76.0;53.975;3175526;2019-03-27 16:06:23:578
73.0;50.956;3176028;2019-03-27 16:06:24:080
76.0;52.633;3176526;2019-03-27 16:06:24:578
76.0;48.039;3177027;2019-03-27 16:06:25:079
76.0;38.981;3177526;2019-03-27 16:06:25:578
76.0;50.236;3178026;2019-03-27 16:06:26:078
76.0;51.828;3178525;2019-03-27 16:06:26:577
73.0;47.114;3179025;2019-03-27 16:06:27:077
73.0;51.383;3179525;2019-03-27 16:06:27:577
76.0;53.419;3180025;2019-03-27 16:06:28:077
73.0;52.703;3180525;2019-03-27 16:06:28:577
73.0;51.518;3181028;2019-03-27 16:06:29:080
76.0;50.558;3181525;2019-03-27 16:06:29:577
76.0;41.457;3182025;2019-03-27 16:06:30:077
73.0;40.473;3182526;2019-03-27 16:06:30:578
76.0;48.399;3183025;2019-03-27 16:06:31:077
73.0;50.61;3183525;2019-03-27 16:06:31:577
76.0;49.256;3184025;2019-03-27 16:06:32:077
76.0;47.195;3184526;2019-03-27 16:06:32:578
76.0;52.0;3185026;2019-03-27 16:06:33:078
73.0;41.442;3185526;2019-03-27 16:06:33:578
76.0;52.244;3186027;2019-03-27 16:06:34:079
76.0;43.636;3186526;2019-03-27 16:06:34:578
74.0;40.215;3187026;2019-03-27 16:06:35:078
74.0;40.913;3187526;2019-03-27 16:06:35:578
74.0;50.947;3188025;2019-03-27 16:06:36:077
76.0;53.894;3188525;2019-03-27 16:06:36:577
76.0;54.617;3189026;2019-03-27 16:06:37:078
76.0;37.597;3189525;2019-03-27 16:06:37:577
76.0;37.102;3190025;2019-03-27 16:06:38:077
74.0;40.35;3190525;2019-03-27 16:06:38:577
76.0;40.783;3191028;2019-03-27 16:06:39:080
76.0;50.227;3191525;2019-03-27 16:06:39:577
73.0;43.006;3192025;2019-03-27 16:06:40:077
76.0;54.418;3192526;2019-03-27 16:06:40:578
76.0;53.915;3193025;2019-03-27 16:06:41:077
76.0;54.292;3193526;2019-03-27 16:06:41:578
76.0;53.931;3194027;2019-03-27 16:06:42:079
73.0;51.755;3194525;2019-03-27 16:06:42:577
73.0;42.859;3195026;2019-03-27 16:06:43:078
73.0;38.438;3195526;2019-03-27 16:06:43:578
73.0;49.835;3196025;2019-03-27 16:06:44:077
76.0;50.54;3196526;2019-03-27 16:06:44:578
73.0;51.403;3197025;2019-03-27 16:06:45:077
73.0;54.81;3197526;2019-03-27 16:06:45:578
76.0;38.849;3198027;2019-03-27 16:06:46:079
75.0;39.488;3198525;2019-03-27 16:06:46:577
76.0;36.279;3199025;2019-03-27 16:06:47:077
73.0;46.903;3199525;2019-03-27 16:06:47:577
73.0;52.287;3200028;2019-03-27 16:06:48:080
73.0;53.543;3200525;2019-03-27 16:06:48:577
76.0;53.409;3201026;2019-03-27 16:06:49:078
75.0;51.865;3201526;2019-03-27 16:06:49:578
75.0;54.347;3202025;2019-03-27 16:06:50:077
76.0;54.935;3202525;2019-03-27 16:06:50:577
76.0;55.804;3203028;2019-03-27 16:06:51:080
76.0;54.92;3203526;2019-03-27 16:06:51:578
73.0;47.644;3204025;2019-03-27 16:06:52:077
75.0;53.844;3204525;2019-03-27 16:06:52:577
75.0;48.411;3205026;2019-03-27 16:06:53:078
75.0;43.546;3205525;2019-03-27 16:06:53:577
73.0;35.821;3206025;2019-03-27 16:06:54:077
73.0;48.0;3206526;2019-03-27 16:06:54:578
73.0;52.047;3207025;2019-03-27 16:06:55:077
73.0;41.035;3207525;2019-03-27 16:06:55:577
73.0;48.997;3208025;2019-03-27 16:06:56:077
75.0;50.601;3208525;2019-03-27 16:06:56:577
73.0;54.807;3209025;2019-03-27 16:06:57:077
73.0;54.174;3209525;2019-03-27 16:06:57:577
73.0;42.335;3210025;2019-03-27 16:06:58:077
73.0;37.77;3210525;2019-03-27 16:06:58:577
75.0;53.02;3211026;2019-03-27 16:06:59:078
75.0;49.918;3211526;2019-03-27 16:06:59:578
73.0;47.062;3212026;2019-03-27 16:07:00:078
76.0;40.187;3212526;2019-03-27 16:07:00:578
73.0;48.474;3213025;2019-03-27 16:07:01:077
73.0;54.003;3213525;2019-03-27 16:07:01:577
73.0;53.263;3214026;2019-03-27 16:07:02:078
75.0;53.841;3214526;2019-03-27 16:07:02:578
75.0;38.272;3215026;2019-03-27 16:07:03:078
76.0;50.962;3215526;2019-03-27 16:07:03:578
76.0;48.887;3216025;2019-03-27 16:07:04:077
73.0;53.364;3216526;2019-03-27 16:07:04:578
