sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
279.1;66.034;3225020;2019-04-02 14:27:41:468
279.1;66.851;3225520;2019-04-02 14:27:41:968
279.4;65.296;3226021;2019-04-02 14:27:42:469
279.4;65.488;3226521;2019-04-02 14:27:42:969
279.4;64.711;3227020;2019-04-02 14:27:43:468
279.7;64.633;3227520;2019-04-02 14:27:43:968
279.4;65.439;3228021;2019-04-02 14:27:44:469
279.1;65.722;3228521;2019-04-02 14:27:44:969
279.5;65.23;3229020;2019-04-02 14:27:45:468
279.2;65.609;3229521;2019-04-02 14:27:45:969
279.2;65.994;3230020;2019-04-02 14:27:46:468
279.2;66.681;3230521;2019-04-02 14:27:46:969
279.2;65.867;3231020;2019-04-02 14:27:47:468
279.6;67.428;3231521;2019-04-02 14:27:47:969
279.5;67.23;3232020;2019-04-02 14:27:48:468
279.2;67.079;3232520;2019-04-02 14:27:48:968
279.1;66.73;3233020;2019-04-02 14:27:49:468
279.2;68.108;3233521;2019-04-02 14:27:49:969
279.2;68.543;3234020;2019-04-02 14:27:50:468
279.2;67.929;3234520;2019-04-02 14:27:50:968
279.2;67.129;3235021;2019-04-02 14:27:51:469
278.9;68.355;3235520;2019-04-02 14:27:51:968
279.0;68.211;3236020;2019-04-02 14:27:52:468
279.2;66.962;3236521;2019-04-02 14:27:52:969
279.2;67.331;3237020;2019-04-02 14:27:53:468
279.5;67.029;3237521;2019-04-02 14:27:53:969
279.5;65.358;3238021;2019-04-02 14:27:54:469
279.2;64.28;3238521;2019-04-02 14:27:54:969
278.9;66.119;3239020;2019-04-02 14:27:55:468
279.1;66.748;3239523;2019-04-02 14:27:55:971
279.5;66.85;3240020;2019-04-02 14:27:56:468
279.2;67.727;3240520;2019-04-02 14:27:56:968
279.1;67.787;3241021;2019-04-02 14:27:57:469
278.9;67.369;3241520;2019-04-02 14:27:57:968
278.9;66.992;3242020;2019-04-02 14:27:58:468
279.1;66.894;3242521;2019-04-02 14:27:58:969
279.5;67.131;3243020;2019-04-02 14:27:59:468
279.2;67.482;3243521;2019-04-02 14:27:59:969
279.5;67.033;3244020;2019-04-02 14:28:00:468
279.2;66.266;3244520;2019-04-02 14:28:00:968
279.2;65.634;3245020;2019-04-02 14:28:01:468
279.5;65.983;3245521;2019-04-02 14:28:01:969
279.5;65.773;3246021;2019-04-02 14:28:02:469
279.2;67.717;3246520;2019-04-02 14:28:02:968
279.0;67.5;3247020;2019-04-02 14:28:03:468
278.9;68.291;3247521;2019-04-02 14:28:03:969
279.2;67.752;3248020;2019-04-02 14:28:04:468
279.5;67.627;3248520;2019-04-02 14:28:04:968
279.1;66.854;3249021;2019-04-02 14:28:05:469
279.2;66.714;3249521;2019-04-02 14:28:05:969
279.2;66.835;3250020;2019-04-02 14:28:06:468
279.2;66.673;3250520;2019-04-02 14:28:06:968
279.2;67.057;3251020;2019-04-02 14:28:07:468
279.2;67.19;3251521;2019-04-02 14:28:07:969
279.0;66.663;3252020;2019-04-02 14:28:08:468
278.8;65.971;3252520;2019-04-02 14:28:08:968
279.2;67.678;3253021;2019-04-02 14:28:09:469
279.0;67.73;3253520;2019-04-02 14:28:09:968
279.2;67.83;3254021;2019-04-02 14:28:10:469
279.2;66.976;3254520;2019-04-02 14:28:10:968
279.2;66.57;3255020;2019-04-02 14:28:11:468
279.2;66.954;3255521;2019-04-02 14:28:11:969
279.2;66.892;3256021;2019-04-02 14:28:12:469
279.2;66.868;3256521;2019-04-02 14:28:12:969
279.2;66.039;3257021;2019-04-02 14:28:13:469
279.2;67.356;3257521;2019-04-02 14:28:13:969
279.2;68.385;3258020;2019-04-02 14:28:14:468
279.2;68.36;3258520;2019-04-02 14:28:14:968
279.1;68.137;3259020;2019-04-02 14:28:15:468
279.2;66.935;3259521;2019-04-02 14:28:15:969
279.2;64.728;3260020;2019-04-02 14:28:16:468
278.9;64.765;3260520;2019-04-02 14:28:16:968
278.9;64.917;3261021;2019-04-02 14:28:17:469
279.5;63.551;3261520;2019-04-02 14:28:17:968
279.5;63.955;3262021;2019-04-02 14:28:18:469
279.5;63.184;3262521;2019-04-02 14:28:18:969
279.2;63.797;3263020;2019-04-02 14:28:19:468
279.2;64.294;3263520;2019-04-02 14:28:19:968
279.2;64.964;3264020;2019-04-02 14:28:20:468
279.2;66.11;3264521;2019-04-02 14:28:20:969
279.2;66.037;3265021;2019-04-02 14:28:21:469
279.2;66.563;3265521;2019-04-02 14:28:21:969
279.2;66.632;3266020;2019-04-02 14:28:22:468
279.5;66.886;3266521;2019-04-02 14:28:22:969
279.5;66.762;3267020;2019-04-02 14:28:23:468
279.2;66.601;3267520;2019-04-02 14:28:23:968
279.2;67.54;3268020;2019-04-02 14:28:24:468
279.2;67.674;3268521;2019-04-02 14:28:24:969
279.2;66.448;3269021;2019-04-02 14:28:25:469
279.2;67.266;3269521;2019-04-02 14:28:25:969
279.2;66.734;3270020;2019-04-02 14:28:26:468
279.5;66.566;3270520;2019-04-02 14:28:26:968
279.2;65.829;3271020;2019-04-02 14:28:27:468
279.2;64.852;3271521;2019-04-02 14:28:27:969
279.5;66.054;3272020;2019-04-02 14:28:28:468
279.5;65.019;3272521;2019-04-02 14:28:28:969
279.2;65.344;3273020;2019-04-02 14:28:29:468
279.2;67.056;3273520;2019-04-02 14:28:29:968
279.5;67.295;3274021;2019-04-02 14:28:30:469
278.9;66.472;3274520;2019-04-02 14:28:30:968
279.2;65.908;3275021;2019-04-02 14:28:31:469
279.2;65.83;3275520;2019-04-02 14:28:31:968
278.9;66.264;3276020;2019-04-02 14:28:32:468
279.2;66.755;3276521;2019-04-02 14:28:32:969
279.2;64.849;3277021;2019-04-02 14:28:33:469
279.5;66.02;3277520;2019-04-02 14:28:33:968
279.5;65.311;3278020;2019-04-02 14:28:34:468
279.1;66.033;3278521;2019-04-02 14:28:34:969
279.5;65.562;3279021;2019-04-02 14:28:35:469
279.1;65.427;3279520;2019-04-02 14:28:35:968
279.2;66.152;3280020;2019-04-02 14:28:36:468
279.5;65.368;3280521;2019-04-02 14:28:36:969
279.2;66.242;3281021;2019-04-02 14:28:37:469
279.1;66.388;3281520;2019-04-02 14:28:37:968
279.5;67.097;3282021;2019-04-02 14:28:38:469
279.5;67.268;3282521;2019-04-02 14:28:38:969
279.1;66.258;3283021;2019-04-02 14:28:39:469
278.9;64.259;3283521;2019-04-02 14:28:39:969
278.9;64.759;3284020;2019-04-02 14:28:40:468
279.2;63.769;3284520;2019-04-02 14:28:40:968
279.1;64.079;3285021;2019-04-02 14:28:41:469
279.1;64.782;3285520;2019-04-02 14:28:41:968
279.5;64.088;3286021;2019-04-02 14:28:42:469
279.7;65.494;3286521;2019-04-02 14:28:42:969
279.5;65.735;3287020;2019-04-02 14:28:43:468
279.5;67.002;3287521;2019-04-02 14:28:43:969
279.2;67.685;3288020;2019-04-02 14:28:44:468
279.1;67.581;3288520;2019-04-02 14:28:44:968
279.5;67.346;3289021;2019-04-02 14:28:45:469
279.2;66.273;3289520;2019-04-02 14:28:45:968
279.5;66.223;3290020;2019-04-02 14:28:46:468
279.5;65.663;3290521;2019-04-02 14:28:46:969
279.5;66.227;3291021;2019-04-02 14:28:47:469
279.5;66.182;3291520;2019-04-02 14:28:47:968
279.5;64.312;3292021;2019-04-02 14:28:48:469
279.2;64.344;3292521;2019-04-02 14:28:48:969
279.5;64.624;3293020;2019-04-02 14:28:49:468
279.5;65.025;3293520;2019-04-02 14:28:49:968
279.7;64.574;3294021;2019-04-02 14:28:50:469
279.5;64.59;3294520;2019-04-02 14:28:50:968
279.5;65.4;3295021;2019-04-02 14:28:51:469
279.5;64.832;3295520;2019-04-02 14:28:51:968
279.5;65.695;3296020;2019-04-02 14:28:52:468
279.5;65.238;3296521;2019-04-02 14:28:52:969
279.5;65.427;3297020;2019-04-02 14:28:53:468
279.5;67.166;3297521;2019-04-02 14:28:53:969
278.9;67.041;3298020;2019-04-02 14:28:54:468
279.2;67.221;3298520;2019-04-02 14:28:54:968
279.5;66.452;3299020;2019-04-02 14:28:55:468
278.9;66.688;3299520;2019-04-02 14:28:55:968
279.2;67.319;3300020;2019-04-02 14:28:56:468
279.5;67.427;3300521;2019-04-02 14:28:56:969
279.2;67.592;3301020;2019-04-02 14:28:57:468
279.2;66.539;3301520;2019-04-02 14:28:57:968
279.5;67.029;3302021;2019-04-02 14:28:58:469
279.2;66.206;3302521;2019-04-02 14:28:58:969
278.9;66.835;3303021;2019-04-02 14:28:59:469
278.9;66.725;3303520;2019-04-02 14:28:59:968
279.2;65.666;3304021;2019-04-02 14:29:00:469
279.0;65.926;3304520;2019-04-02 14:29:00:968
279.0;65.448;3305021;2019-04-02 14:29:01:469
279.2;66.246;3305521;2019-04-02 14:29:01:969
279.5;66.657;3306020;2019-04-02 14:29:02:468
279.5;66.184;3306520;2019-04-02 14:29:02:968
279.5;66.176;3307020;2019-04-02 14:29:03:468
279.5;66.668;3307521;2019-04-02 14:29:03:969
279.5;65.692;3308020;2019-04-02 14:29:04:468
279.5;66.211;3308521;2019-04-02 14:29:04:969
279.5;65.255;3309020;2019-04-02 14:29:05:468
279.5;65.394;3309521;2019-04-02 14:29:05:969
279.5;66.584;3310021;2019-04-02 14:29:06:469
279.2;67.175;3310520;2019-04-02 14:29:06:968
279.1;66.519;3311020;2019-04-02 14:29:07:468
278.9;65.291;3311521;2019-04-02 14:29:07:969
278.9;65.217;3312021;2019-04-02 14:29:08:469
279.1;64.984;3312520;2019-04-02 14:29:08:968
278.9;65.717;3313020;2019-04-02 14:29:09:468
279.2;65.445;3313521;2019-04-02 14:29:09:969
279.1;65.834;3314020;2019-04-02 14:29:10:468
278.9;66.758;3314520;2019-04-02 14:29:10:968
278.9;66.63;3315021;2019-04-02 14:29:11:469
279.2;66.412;3315521;2019-04-02 14:29:11:969
279.2;66.724;3316020;2019-04-02 14:29:12:468
278.9;66.6;3316520;2019-04-02 14:29:12:968
279.5;67.545;3317021;2019-04-02 14:29:13:469
278.8;68.119;3317520;2019-04-02 14:29:13:968
279.2;66.199;3318021;2019-04-02 14:29:14:469
278.8;66.048;3318521;2019-04-02 14:29:14:969
278.8;67.87;3319020;2019-04-02 14:29:15:468
278.8;68.385;3319521;2019-04-02 14:29:15:969
279.2;68.146;3320020;2019-04-02 14:29:16:468
279.5;67.658;3320521;2019-04-02 14:29:16:969
279.1;67.324;3321020;2019-04-02 14:29:17:468
279.1;67.438;3321521;2019-04-02 14:29:17:969
279.1;68.007;3322020;2019-04-02 14:29:18:468
279.1;68.113;3322520;2019-04-02 14:29:18:968
278.9;67.317;3323021;2019-04-02 14:29:19:469
279.5;66.249;3323520;2019-04-02 14:29:19:968
279.1;65.991;3324020;2019-04-02 14:29:20:468
279.5;65.62;3324520;2019-04-02 14:29:20:968
279.5;66.908;3325021;2019-04-02 14:29:21:469
279.1;65.631;3325521;2019-04-02 14:29:21:969
279.1;67.196;3326020;2019-04-02 14:29:22:468
279.4;67.662;3326520;2019-04-02 14:29:22:968
279.1;68.08;3327021;2019-04-02 14:29:23:469
279.1;67.278;3327520;2019-04-02 14:29:23:968
279.1;66.87;3328020;2019-04-02 14:29:24:468
279.4;67.399;3328521;2019-04-02 14:29:24:969
279.4;66.52;3329020;2019-04-02 14:29:25:468
279.1;66.198;3329521;2019-04-02 14:29:25:969
279.1;65.335;3330020;2019-04-02 14:29:26:468
279.5;64.785;3330520;2019-04-02 14:29:26:968
279.4;65.322;3331021;2019-04-02 14:29:27:469
279.5;65.413;3331520;2019-04-02 14:29:27:968
279.4;66.032;3332021;2019-04-02 14:29:28:469
279.7;65.851;3332520;2019-04-02 14:29:28:968
279.4;66.106;3333020;2019-04-02 14:29:29:468
279.5;66.39;3333521;2019-04-02 14:29:29:969
279.5;66.286;3334020;2019-04-02 14:29:30:468
279.1;66.674;3334521;2019-04-02 14:29:30:969
279.5;66.126;3335020;2019-04-02 14:29:31:468
278.9;66.684;3335520;2019-04-02 14:29:31:968
278.8;66.339;3336021;2019-04-02 14:29:32:469
279.5;66.968;3336520;2019-04-02 14:29:32:968
279.2;66.432;3337020;2019-04-02 14:29:33:468
279.5;66.292;3337521;2019-04-02 14:29:33:969
279.1;66.618;3338021;2019-04-02 14:29:34:469
279.1;67.184;3338520;2019-04-02 14:29:34:968
279.5;67.467;3339021;2019-04-02 14:29:35:469
279.5;66.447;3339520;2019-04-02 14:29:35:968
279.5;66.408;3340020;2019-04-02 14:29:36:468
279.5;66.556;3340521;2019-04-02 14:29:36:969
278.8;66.449;3341021;2019-04-02 14:29:37:469
279.5;66.864;3341521;2019-04-02 14:29:37:969
279.1;65.703;3342020;2019-04-02 14:29:38:468
278.9;65.001;3342521;2019-04-02 14:29:38:969
278.8;65.289;3343020;2019-04-02 14:29:39:468
279.2;65.238;3343520;2019-04-02 14:29:39:968
278.8;65.18;3344021;2019-04-02 14:29:40:469
279.2;65.296;3344521;2019-04-02 14:29:40:969
279.2;66.722;3345021;2019-04-02 14:29:41:469
278.9;67.045;3345520;2019-04-02 14:29:41:968
279.1;66.118;3346021;2019-04-02 14:29:42:469
279.5;65.909;3346520;2019-04-02 14:29:42:968
279.1;64.526;3347021;2019-04-02 14:29:43:469
279.4;64.789;3347521;2019-04-02 14:29:43:969
279.1;65.321;3348020;2019-04-02 14:29:44:468
279.1;65.445;3348521;2019-04-02 14:29:44:969
279.1;65.019;3349021;2019-04-02 14:29:45:469
279.4;66.749;3349520;2019-04-02 14:29:45:968
279.1;65.498;3350021;2019-04-02 14:29:46:469
279.1;65.315;3350520;2019-04-02 14:29:46:968
279.4;64.755;3351021;2019-04-02 14:29:47:469
279.1;64.817;3351521;2019-04-02 14:29:47:969
279.4;64.976;3352020;2019-04-02 14:29:48:468
279.7;64.802;3352521;2019-04-02 14:29:48:969
279.1;63.812;3353020;2019-04-02 14:29:49:468
279.1;64.271;3353520;2019-04-02 14:29:49:968
279.1;63.538;3354021;2019-04-02 14:29:50:469
279.1;64.34;3354520;2019-04-02 14:29:50:968
278.9;66.31;3355020;2019-04-02 14:29:51:468
279.1;66.346;3355521;2019-04-02 14:29:51:969
278.9;65.21;3356021;2019-04-02 14:29:52:469
278.7;65.515;3356520;2019-04-02 14:29:52:968
279.2;67.099;3357020;2019-04-02 14:29:53:468
279.2;67.129;3357520;2019-04-02 14:29:53:968
279.5;66.67;3358021;2019-04-02 14:29:54:469
279.2;67.115;3358521;2019-04-02 14:29:54:969
278.9;66.139;3359020;2019-04-02 14:29:55:468
278.9;65.616;3359520;2019-04-02 14:29:55:968
278.9;64.478;3360020;2019-04-02 14:29:56:468
279.5;64.404;3360521;2019-04-02 14:29:56:969
278.8;64.925;3361020;2019-04-02 14:29:57:468
279.1;64.412;3361521;2019-04-02 14:29:57:969
279.1;64.898;3362020;2019-04-02 14:29:58:468
279.5;66.641;3362520;2019-04-02 14:29:58:968
279.2;66.097;3363021;2019-04-02 14:29:59:469
278.9;65.728;3363520;2019-04-02 14:29:59:968
279.2;65.352;3364020;2019-04-02 14:30:00:468
278.8;64.68;3364520;2019-04-02 14:30:00:968
279.1;64.016;3365021;2019-04-02 14:30:01:469
278.7;66.338;3365520;2019-04-02 14:30:01:968
279.1;66.479;3366020;2019-04-02 14:30:02:468
279.1;65.576;3366521;2019-04-02 14:30:02:969
279.5;65.734;3367020;2019-04-02 14:30:03:468
279.5;66.039;3367521;2019-04-02 14:30:03:969
279.1;66.467;3368021;2019-04-02 14:30:04:469
279.2;66.224;3368520;2019-04-02 14:30:04:968
279.1;65.321;3369020;2019-04-02 14:30:05:468
279.1;64.698;3369521;2019-04-02 14:30:05:969
279.1;64.888;3370021;2019-04-02 14:30:06:469
279.1;63.649;3370520;2019-04-02 14:30:06:968
279.5;62.671;3371021;2019-04-02 14:30:07:469
279.7;61.434;3371521;2019-04-02 14:30:07:969
279.7;63.958;3372020;2019-04-02 14:30:08:468
279.7;65.705;3372521;2019-04-02 14:30:08:969
279.5;64.498;3373020;2019-04-02 14:30:09:468
279.0;63.787;3373521;2019-04-02 14:30:09:969
279.4;65.642;3374021;2019-04-02 14:30:10:469
279.6;65.685;3374520;2019-04-02 14:30:10:968
279.4;66.444;3375020;2019-04-02 14:30:11:468
279.1;67.016;3375520;2019-04-02 14:30:11:968
279.5;65.99;3376021;2019-04-02 14:30:12:469
279.1;66.18;3376520;2019-04-02 14:30:12:968
279.2;66.279;3377021;2019-04-02 14:30:13:469
279.5;65.248;3377521;2019-04-02 14:30:13:969
279.5;64.61;3378020;2019-04-02 14:30:14:468
279.1;64.576;3378521;2019-04-02 14:30:14:969
279.5;64.018;3379020;2019-04-02 14:30:15:468
279.1;66.383;3379520;2019-04-02 14:30:15:968
279.5;66.306;3380021;2019-04-02 14:30:16:469
279.5;65.083;3380520;2019-04-02 14:30:16:968
279.1;65.639;3381020;2019-04-02 14:30:17:468
279.2;66.931;3381520;2019-04-02 14:30:17:968
279.7;66.815;3382020;2019-04-02 14:30:18:468
279.7;66.56;3382520;2019-04-02 14:30:18:968
279.5;65.252;3383021;2019-04-02 14:30:19:469
279.5;66.194;3383520;2019-04-02 14:30:19:968
279.2;65.644;3384021;2019-04-02 14:30:20:469
279.1;65.419;3384520;2019-04-02 14:30:20:968
279.4;64.148;3385020;2019-04-02 14:30:21:468
279.7;63.451;3385521;2019-04-02 14:30:21:969
279.5;64.939;3386020;2019-04-02 14:30:22:468
279.4;64.904;3386520;2019-04-02 14:30:22:968
279.1;64.757;3387020;2019-04-02 14:30:23:468
278.9;64.876;3387521;2019-04-02 14:30:23:969
279.2;64.395;3388020;2019-04-02 14:30:24:468
279.2;64.589;3388520;2019-04-02 14:30:24:968
279.5;65.214;3389021;2019-04-02 14:30:25:469
279.2;64.916;3389520;2019-04-02 14:30:25:968
279.5;64.074;3390021;2019-04-02 14:30:26:469
279.5;63.503;3390521;2019-04-02 14:30:26:969
279.2;64.52;3391020;2019-04-02 14:30:27:468
279.5;64.413;3391520;2019-04-02 14:30:27:968
279.5;65.186;3392022;2019-04-02 14:30:28:470
279.2;66.297;3392520;2019-04-02 14:30:28:968
279.2;65.913;3393021;2019-04-02 14:30:29:469
279.5;63.971;3393521;2019-04-02 14:30:29:969
279.1;63.785;3394020;2019-04-02 14:30:30:468
279.2;63.068;3394521;2019-04-02 14:30:30:969
279.1;65.152;3395020;2019-04-02 14:30:31:468
278.9;66.617;3395521;2019-04-02 14:30:31:969
279.5;68.169;3396020;2019-04-02 14:30:32:468
279.6;67.43;3396520;2019-04-02 14:30:32:968
279.5;66.433;3397021;2019-04-02 14:30:33:469
279.2;66.468;3397521;2019-04-02 14:30:33:969
279.2;65.192;3398021;2019-04-02 14:30:34:469
279.4;65.268;3398520;2019-04-02 14:30:34:968
279.2;65.479;3399020;2019-04-02 14:30:35:468
279.2;65.891;3399521;2019-04-02 14:30:35:969
279.1;65.448;3400020;2019-04-02 14:30:36:468
279.2;65.373;3400521;2019-04-02 14:30:36:969
279.5;66.2;3401020;2019-04-02 14:30:37:468
278.9;66.381;3401520;2019-04-02 14:30:37:968
278.9;66.417;3402021;2019-04-02 14:30:38:469
279.1;66.87;3402521;2019-04-02 14:30:38:969
279.1;67.016;3403020;2019-04-02 14:30:39:468
279.5;66.257;3403521;2019-04-02 14:30:39:969
279.6;65.505;3404020;2019-04-02 14:30:40:468
279.2;65.759;3404520;2019-04-02 14:30:40:968
279.5;66.518;3405020;2019-04-02 14:30:41:468
279.5;66.721;3405521;2019-04-02 14:30:41:969
279.1;67.204;3406020;2019-04-02 14:30:42:468
278.9;67.363;3406521;2019-04-02 14:30:42:969
279.2;67.398;3407020;2019-04-02 14:30:43:468
279.2;68.366;3407521;2019-04-02 14:30:43:969
279.2;67.553;3408020;2019-04-02 14:30:44:468
279.1;67.963;3408520;2019-04-02 14:30:44:968
279.1;67.072;3409021;2019-04-02 14:30:45:469
279.1;67.099;3409521;2019-04-02 14:30:45:969
279.2;66.741;3410021;2019-04-02 14:30:46:469
279.1;66.572;3410520;2019-04-02 14:30:46:968
278.9;66.073;3411021;2019-04-02 14:30:47:469
278.9;66.657;3411521;2019-04-02 14:30:47:969
279.1;67.54;3412020;2019-04-02 14:30:48:468
279.1;67.435;3412521;2019-04-02 14:30:48:969
279.5;67.304;3413020;2019-04-02 14:30:49:468
279.1;67.016;3413520;2019-04-02 14:30:49:968
279.4;68.057;3414020;2019-04-02 14:30:50:468
279.1;67.678;3414521;2019-04-02 14:30:50:969
279.1;67.692;3415021;2019-04-02 14:30:51:469
279.4;67.763;3415520;2019-04-02 14:30:51:968
279.1;67.604;3416020;2019-04-02 14:30:52:468
279.1;67.985;3416520;2019-04-02 14:30:52:968
279.3;67.65;3417020;2019-04-02 14:30:53:468
278.9;68.181;3417521;2019-04-02 14:30:53:969
279.1;67.107;3418020;2019-04-02 14:30:54:468
279.1;67.029;3418520;2019-04-02 14:30:54:968
279.1;67.281;3419020;2019-04-02 14:30:55:468
279.5;66.423;3419520;2019-04-02 14:30:55:968
279.4;66.949;3420020;2019-04-02 14:30:56:468
279.1;67.378;3420520;2019-04-02 14:30:56:968
279.1;66.668;3421021;2019-04-02 14:30:57:469
279.1;66.511;3421520;2019-04-02 14:30:57:968
279.1;66.512;3422020;2019-04-02 14:30:58:468
279.1;66.279;3422521;2019-04-02 14:30:58:969
279.1;65.789;3423020;2019-04-02 14:30:59:468
279.1;66.642;3423521;2019-04-02 14:30:59:969
279.1;66.784;3424021;2019-04-02 14:31:00:469
279.1;67.372;3424520;2019-04-02 14:31:00:968
279.5;66.232;3425021;2019-04-02 14:31:01:469
279.1;66.87;3425520;2019-04-02 14:31:01:968
278.9;67.124;3426021;2019-04-02 14:31:02:469
279.1;66.32;3426521;2019-04-02 14:31:02:969
279.5;66.35;3427021;2019-04-02 14:31:03:469
279.5;66.982;3427520;2019-04-02 14:31:03:968
279.5;66.4;3428021;2019-04-02 14:31:04:469
279.1;66.16;3428520;2019-04-02 14:31:04:968
279.1;64.7;3429020;2019-04-02 14:31:05:468
279.1;65.259;3429521;2019-04-02 14:31:05:969
279.1;66.158;3430020;2019-04-02 14:31:06:468
279.4;67.4;3430520;2019-04-02 14:31:06:968
279.1;66.896;3431021;2019-04-02 14:31:07:469
279.5;65.593;3431520;2019-04-02 14:31:07:968
278.8;64.996;3432021;2019-04-02 14:31:08:469
279.1;64.836;3432520;2019-04-02 14:31:08:968
279.4;64.789;3433021;2019-04-02 14:31:09:469
279.1;64.228;3433520;2019-04-02 14:31:09:968
279.4;65.471;3434020;2019-04-02 14:31:10:468
279.1;65.362;3434521;2019-04-02 14:31:10:969
279.1;65.217;3435020;2019-04-02 14:31:11:468
279.1;65.649;3435520;2019-04-02 14:31:11:968
279.1;66.067;3436021;2019-04-02 14:31:12:469
279.1;65.7;3436520;2019-04-02 14:31:12:968
279.2;65.134;3437020;2019-04-02 14:31:13:468
279.5;64.673;3437520;2019-04-02 14:31:13:968
279.5;66.167;3438021;2019-04-02 14:31:14:469
279.1;65.887;3438520;2019-04-02 14:31:14:968
279.1;65.119;3439021;2019-04-02 14:31:15:469
279.1;64.928;3439521;2019-04-02 14:31:15:969
279.4;63.38;3440021;2019-04-02 14:31:16:469
279.5;64.527;3440520;2019-04-02 14:31:16:968
279.1;65.236;3441021;2019-04-02 14:31:17:469
279.1;65.397;3441520;2019-04-02 14:31:17:968
279.2;66.15;3442021;2019-04-02 14:31:18:469
278.9;66.467;3442520;2019-04-02 14:31:18:968
279.1;66.298;3443020;2019-04-02 14:31:19:468
279.1;65.706;3443521;2019-04-02 14:31:19:969
279.1;65.374;3444020;2019-04-02 14:31:20:468
279.1;64.89;3444520;2019-04-02 14:31:20:968
279.1;63.884;3445021;2019-04-02 14:31:21:469
279.1;64.254;3445520;2019-04-02 14:31:21:968
279.1;64.931;3446021;2019-04-02 14:31:22:469
279.1;65.157;3446521;2019-04-02 14:31:22:969
279.4;64.533;3447020;2019-04-02 14:31:23:468
278.8;64.323;3447520;2019-04-02 14:31:23:968
279.4;65.509;3448021;2019-04-02 14:31:24:469
279.4;65.635;3448521;2019-04-02 14:31:24:969
279.4;66.051;3449020;2019-04-02 14:31:25:468
279.0;66.323;3449520;2019-04-02 14:31:25:968
279.1;65.677;3450023;2019-04-02 14:31:26:471
279.1;65.212;3450520;2019-04-02 14:31:26:968
279.4;65.854;3451020;2019-04-02 14:31:27:468
279.1;65.735;3451521;2019-04-02 14:31:27:969
279.4;65.567;3452020;2019-04-02 14:31:28:468
279.4;65.245;3452521;2019-04-02 14:31:28:969
279.1;66.129;3453021;2019-04-02 14:31:29:469
278.9;65.963;3453520;2019-04-02 14:31:29:968
279.2;66.4;3454020;2019-04-02 14:31:30:468
279.1;65.562;3454521;2019-04-02 14:31:30:969
278.9;65.672;3455021;2019-04-02 14:31:31:469
278.9;66.949;3455521;2019-04-02 14:31:31:969
279.1;66.452;3456020;2019-04-02 14:31:32:468
279.4;64.699;3456520;2019-04-02 14:31:32:968
279.1;65.013;3457021;2019-04-02 14:31:33:469
279.1;64.613;3457520;2019-04-02 14:31:33:968
279.1;64.25;3458020;2019-04-02 14:31:34:468
279.4;65.206;3458521;2019-04-02 14:31:34:969
279.0;65.72;3459020;2019-04-02 14:31:35:468
279.1;64.642;3459520;2019-04-02 14:31:35:968
279.4;63.464;3460020;2019-04-02 14:31:36:468
279.0;63.888;3460521;2019-04-02 14:31:36:969
279.5;63.188;3461020;2019-04-02 14:31:37:468
279.2;63.789;3461521;2019-04-02 14:31:37:969
279.0;65.868;3462021;2019-04-02 14:31:38:469
279.1;65.304;3462520;2019-04-02 14:31:38:968
279.1;64.073;3463021;2019-04-02 14:31:39:469
279.4;64.536;3463520;2019-04-02 14:31:39:968
279.4;64.155;3464020;2019-04-02 14:31:40:468
279.2;64.245;3464520;2019-04-02 14:31:40:968
279.4;63.905;3465021;2019-04-02 14:31:41:469
279.0;64.74;3465520;2019-04-02 14:31:41:968
279.4;64.38;3466020;2019-04-02 14:31:42:468
279.5;65.336;3466520;2019-04-02 14:31:42:968
279.2;65.857;3467020;2019-04-02 14:31:43:468
279.1;66.119;3467520;2019-04-02 14:31:43:968
279.4;65.168;3468021;2019-04-02 14:31:44:469
279.2;64.996;3468520;2019-04-02 14:31:44:968
279.1;65.799;3469020;2019-04-02 14:31:45:468
279.8;64.667;3469520;2019-04-02 14:31:45:968
279.1;65.207;3470021;2019-04-02 14:31:46:469
279.2;65.69;3470522;2019-04-02 14:31:46:970
279.1;66.064;3471020;2019-04-02 14:31:47:468
279.1;66.857;3471521;2019-04-02 14:31:47:969
279.0;65.38;3472021;2019-04-02 14:31:48:469
279.1;67.312;3472520;2019-04-02 14:31:48:968
279.4;65.93;3473020;2019-04-02 14:31:49:468
279.0;65.329;3473521;2019-04-02 14:31:49:969
279.0;64.954;3474020;2019-04-02 14:31:50:468
279.4;65.821;3474520;2019-04-02 14:31:50:968
278.8;67.293;3475020;2019-04-02 14:31:51:468
279.0;67.093;3475520;2019-04-02 14:31:51:968
278.8;66.285;3476021;2019-04-02 14:31:52:469
279.1;66.352;3476521;2019-04-02 14:31:52:969
279.5;68.011;3477020;2019-04-02 14:31:53:468
279.4;68.329;3477520;2019-04-02 14:31:53:968
279.4;67.453;3478020;2019-04-02 14:31:54:468
279.1;67.116;3478520;2019-04-02 14:31:54:968
279.4;67.204;3479021;2019-04-02 14:31:55:469
279.4;65.252;3479520;2019-04-02 14:31:55:968
279.4;64.802;3480021;2019-04-02 14:31:56:469
279.1;64.28;3480520;2019-04-02 14:31:56:968
279.8;64.543;3481021;2019-04-02 14:31:57:469
279.1;66.33;3481521;2019-04-02 14:31:57:969
279.5;66.321;3482021;2019-04-02 14:31:58:469
279.1;66.382;3482520;2019-04-02 14:31:58:968
