LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
512,52.334,290519,2019-03-12 12:06:06:452
519,56.003,291019,2019-03-12 12:06:06:952
521,54.966,291518,2019-03-12 12:06:07:451
521,51.702,292019,2019-03-12 12:06:07:952
519,55.515,292518,2019-03-12 12:06:08:451
519,58.237,293020,2019-03-12 12:06:08:953
521,57.82,293519,2019-03-12 12:06:09:452
521,55.89,294019,2019-03-12 12:06:09:952
519,52.746,294519,2019-03-12 12:06:10:452
519,55.682,295019,2019-03-12 12:06:10:952
519,56.562,295519,2019-03-12 12:06:11:452
519,56.799,296019,2019-03-12 12:06:11:952
519,50.044,296518,2019-03-12 12:06:12:451
519,51.717,297019,2019-03-12 12:06:12:952
519,54.126,297519,2019-03-12 12:06:13:452
521,53.723,298020,2019-03-12 12:06:13:953
521,58.093,298519,2019-03-12 12:06:14:452
521,52.054,299019,2019-03-12 12:06:14:952
521,56.409,299519,2019-03-12 12:06:15:452
521,53.828,300019,2019-03-12 12:06:15:952
521,50.147,300519,2019-03-12 12:06:16:452
521,54.892,301019,2019-03-12 12:06:16:952
521,55.136,301519,2019-03-12 12:06:17:452
521,55.919,302019,2019-03-12 12:06:17:952
521,53.111,302519,2019-03-12 12:06:18:452
521,53.706,303019,2019-03-12 12:06:18:952
521,53.576,303519,2019-03-12 12:06:19:452
521,50.784,304019,2019-03-12 12:06:19:952
521,55.098,304519,2019-03-12 12:06:20:452
521,57.118,305019,2019-03-12 12:06:20:952
521,57.46,305519,2019-03-12 12:06:21:452
521,57.373,306019,2019-03-12 12:06:21:952
521,53.966,306519,2019-03-12 12:06:22:452
521,52.612,307018,2019-03-12 12:06:22:951
521,55.952,307519,2019-03-12 12:06:23:452
521,52.233,308022,2019-03-12 12:06:23:955
521,58.356,308518,2019-03-12 12:06:24:451
521,51.743,309018,2019-03-12 12:06:24:951
521,53.431,309519,2019-03-12 12:06:25:452
519,53.309,310019,2019-03-12 12:06:25:952
519,51.21,310519,2019-03-12 12:06:26:452
512,56.016,311019,2019-03-12 12:06:26:952
512,54.662,311519,2019-03-12 12:06:27:452
512,51.709,312019,2019-03-12 12:06:27:952
512,57.115,312519,2019-03-12 12:06:28:452
519,49.667,313018,2019-03-12 12:06:28:951
512,48.944,313519,2019-03-12 12:06:29:452
512,55.263,314019,2019-03-12 12:06:29:952
512,54.451,314519,2019-03-12 12:06:30:452
512,56.038,315019,2019-03-12 12:06:30:952
512,56.773,315518,2019-03-12 12:06:31:451
512,53.917,316019,2019-03-12 12:06:31:952
512,55.268,316519,2019-03-12 12:06:32:452
512,55.212,317018,2019-03-12 12:06:32:951
512,54.182,317518,2019-03-12 12:06:33:451
519,50.962,318019,2019-03-12 12:06:33:952
519,49.544,318520,2019-03-12 12:06:34:453
519,54.171,319019,2019-03-12 12:06:34:952
519,56.486,319520,2019-03-12 12:06:35:453
519,54.325,320019,2019-03-12 12:06:35:952
519,50.331,320519,2019-03-12 12:06:36:452
519,57.6,321019,2019-03-12 12:06:36:952
519,56.299,321519,2019-03-12 12:06:37:452
519,57.399,322019,2019-03-12 12:06:37:952
512,52.059,322519,2019-03-12 12:06:38:452
519,51.014,323018,2019-03-12 12:06:38:951
512,51.43,323519,2019-03-12 12:06:39:452
512,55.774,324019,2019-03-12 12:06:39:952
512,49.818,324520,2019-03-12 12:06:40:453
512,52.961,325019,2019-03-12 12:06:40:952
512,53.468,325519,2019-03-12 12:06:41:452
512,51.292,326022,2019-03-12 12:06:41:955
512,52.857,326520,2019-03-12 12:06:42:453
512,47.924,327019,2019-03-12 12:06:42:952
512,54.803,327519,2019-03-12 12:06:43:452
512,45.605,328019,2019-03-12 12:06:43:952
512,47.561,328519,2019-03-12 12:06:44:452
512,53.542,329019,2019-03-12 12:06:44:952
512,54.912,329519,2019-03-12 12:06:45:452
512,52.093,330019,2019-03-12 12:06:45:952
512,56.576,330518,2019-03-12 12:06:46:451
512,50.97,331019,2019-03-12 12:06:46:952
512,55.176,331519,2019-03-12 12:06:47:452
512,53.466,332019,2019-03-12 12:06:47:952
512,43.693,332519,2019-03-12 12:06:48:452
512,49.565,333019,2019-03-12 12:06:48:952
512,56.742,333519,2019-03-12 12:06:49:452
512,54.175,334019,2019-03-12 12:06:49:952
519,56.6,334519,2019-03-12 12:06:50:452
519,53.699,335019,2019-03-12 12:06:50:952
519,50.796,335519,2019-03-12 12:06:51:452
519,55.023,336019,2019-03-12 12:06:51:952
519,54.556,336519,2019-03-12 12:06:52:452
519,56.432,337019,2019-03-12 12:06:52:952
521,48.618,337520,2019-03-12 12:06:53:453
512,53.004,338018,2019-03-12 12:06:53:951
512,54.56,338519,2019-03-12 12:06:54:452
512,55.324,339020,2019-03-12 12:06:54:953
519,53.595,339520,2019-03-12 12:06:55:453
512,47.752,340020,2019-03-12 12:06:55:953
512,52.448,340519,2019-03-12 12:06:56:452
519,54.739,341021,2019-03-12 12:06:56:954
519,56.879,341519,2019-03-12 12:06:57:452
521,54.511,342018,2019-03-12 12:06:57:951
521,51.006,342522,2019-03-12 12:06:58:455
519,53.524,343019,2019-03-12 12:06:58:952
521,57.088,343519,2019-03-12 12:06:59:452
521,50.432,344018,2019-03-12 12:06:59:951
521,58.888,344519,2019-03-12 12:07:00:452
521,55.955,345019,2019-03-12 12:07:00:952
521,56.097,345519,2019-03-12 12:07:01:452
519,46.024,346020,2019-03-12 12:07:01:953
521,49.401,346519,2019-03-12 12:07:02:452
521,57.644,347019,2019-03-12 12:07:02:952
521,49.811,347520,2019-03-12 12:07:03:453
521,57.644,348019,2019-03-12 12:07:03:952
521,54.124,348519,2019-03-12 12:07:04:452
521,49.654,349019,2019-03-12 12:07:04:952
521,51.192,349519,2019-03-12 12:07:05:452
521,51.683,350019,2019-03-12 12:07:05:952
521,51.369,350519,2019-03-12 12:07:06:452
521,55.22,351018,2019-03-12 12:07:06:951
521,56.428,351523,2019-03-12 12:07:07:456
521,53.723,352019,2019-03-12 12:07:07:952
521,51.545,352519,2019-03-12 12:07:08:452
521,49.206,353019,2019-03-12 12:07:08:952
521,54.057,353519,2019-03-12 12:07:09:452
521,57.193,354019,2019-03-12 12:07:09:952
521,56.75,354519,2019-03-12 12:07:10:452
521,52.691,355018,2019-03-12 12:07:10:951
519,51.035,355518,2019-03-12 12:07:11:451
519,54.747,356019,2019-03-12 12:07:11:952
519,55.907,356518,2019-03-12 12:07:12:451
512,53.798,357019,2019-03-12 12:07:12:952
510,55.149,357518,2019-03-12 12:07:13:451
512,54.944,358020,2019-03-12 12:07:13:953
512,58.484,358519,2019-03-12 12:07:14:452
512,56.429,359019,2019-03-12 12:07:14:952
512,58.045,359519,2019-03-12 12:07:15:452
512,55.447,360019,2019-03-12 12:07:15:952
512,53.843,360519,2019-03-12 12:07:16:452
512,55.864,361019,2019-03-12 12:07:16:952
512,54.701,361520,2019-03-12 12:07:17:453
512,53.731,362019,2019-03-12 12:07:17:952
512,54.675,362518,2019-03-12 12:07:18:451
512,54.802,363018,2019-03-12 12:07:18:951
512,53.945,363519,2019-03-12 12:07:19:452
512,54.722,364019,2019-03-12 12:07:19:952
512,48.231,364520,2019-03-12 12:07:20:453
512,53.511,365019,2019-03-12 12:07:20:952
512,56.242,365519,2019-03-12 12:07:21:452
512,56.847,366019,2019-03-12 12:07:21:952
521,53.576,366519,2019-03-12 12:07:22:452
519,54.585,367018,2019-03-12 12:07:22:951
521,49.545,367519,2019-03-12 12:07:23:452
521,54.041,368019,2019-03-12 12:07:23:952
521,55.25,368518,2019-03-12 12:07:24:451
521,46.98,369019,2019-03-12 12:07:24:952
521,55.524,369519,2019-03-12 12:07:25:452
521,54.01,370020,2019-03-12 12:07:25:953
521,52.484,370519,2019-03-12 12:07:26:452
521,47.443,371019,2019-03-12 12:07:26:952
521,44.537,371518,2019-03-12 12:07:27:451
521,51.531,372018,2019-03-12 12:07:27:951
521,58.089,372520,2019-03-12 12:07:28:453
521,57.123,373019,2019-03-12 12:07:28:952
521,55.367,373520,2019-03-12 12:07:29:453
521,55.237,374019,2019-03-12 12:07:29:952
519,48.455,374520,2019-03-12 12:07:30:453
519,56.386,375019,2019-03-12 12:07:30:952
521,51.941,375518,2019-03-12 12:07:31:451
521,44.496,376019,2019-03-12 12:07:31:952
521,55.391,376522,2019-03-12 12:07:32:455
521,53.693,377019,2019-03-12 12:07:32:952
521,51.843,377519,2019-03-12 12:07:33:452
521,51.518,378019,2019-03-12 12:07:33:952
519,53.958,378519,2019-03-12 12:07:34:452
519,49.919,379019,2019-03-12 12:07:34:952
519,41.361,379518,2019-03-12 12:07:35:451
519,55.17,380019,2019-03-12 12:07:35:952
521,53.204,380518,2019-03-12 12:07:36:451
521,54.268,381019,2019-03-12 12:07:36:952
521,53.084,381519,2019-03-12 12:07:37:452
521,43.835,382022,2019-03-12 12:07:37:955
521,49.172,382519,2019-03-12 12:07:38:452
521,56.019,383019,2019-03-12 12:07:38:952
521,52.856,383518,2019-03-12 12:07:39:451
521,54.602,384018,2019-03-12 12:07:39:951
521,47.712,384519,2019-03-12 12:07:40:452
521,55.07,385018,2019-03-12 12:07:40:951
521,53.065,385519,2019-03-12 12:07:41:452
521,51.155,386019,2019-03-12 12:07:41:952
521,43.252,386519,2019-03-12 12:07:42:452
521,46.817,387019,2019-03-12 12:07:42:952
521,50.62,387519,2019-03-12 12:07:43:452
521,54.329,388021,2019-03-12 12:07:43:954
521,53.493,388519,2019-03-12 12:07:44:452
521,51.081,389019,2019-03-12 12:07:44:952
521,52.566,389520,2019-03-12 12:07:45:453
521,51.698,390019,2019-03-12 12:07:45:952
519,51.423,390519,2019-03-12 12:07:46:452
519,54.937,391019,2019-03-12 12:07:46:952
512,54.26,391520,2019-03-12 12:07:47:453
519,57.134,392019,2019-03-12 12:07:47:952
510,50.081,392520,2019-03-12 12:07:48:453
510,54.692,393019,2019-03-12 12:07:48:952
510,54.989,393519,2019-03-12 12:07:49:452
510,53.968,394019,2019-03-12 12:07:49:952
510,52.827,394519,2019-03-12 12:07:50:452
510,54.832,395020,2019-03-12 12:07:50:953
510,56.285,395519,2019-03-12 12:07:51:452
510,56.021,396020,2019-03-12 12:07:51:953
510,58.53,396519,2019-03-12 12:07:52:452
510,56.79,397019,2019-03-12 12:07:52:952
510,58.557,397519,2019-03-12 12:07:53:452
510,54.675,398019,2019-03-12 12:07:53:952
510,53.597,398520,2019-03-12 12:07:54:453
510,55.311,399020,2019-03-12 12:07:54:953
510,49.292,399519,2019-03-12 12:07:55:452
510,56.302,400022,2019-03-12 12:07:55:955
510,55.094,400519,2019-03-12 12:07:56:452
510,53.512,401020,2019-03-12 12:07:56:953
510,54.718,401519,2019-03-12 12:07:57:452
510,50.771,402018,2019-03-12 12:07:57:951
510,54.847,402519,2019-03-12 12:07:58:452
510,48.318,403020,2019-03-12 12:07:58:953
510,54.088,403519,2019-03-12 12:07:59:452
510,52.096,404018,2019-03-12 12:07:59:951
510,57.019,404518,2019-03-12 12:08:00:451
510,39.056,405019,2019-03-12 12:08:00:952
510,47.225,405519,2019-03-12 12:08:01:452
510,53.839,406019,2019-03-12 12:08:01:952
510,54.762,406518,2019-03-12 12:08:02:451
510,53.359,407018,2019-03-12 12:08:02:951
510,53.169,407520,2019-03-12 12:08:03:453
510,53.599,408019,2019-03-12 12:08:03:952
510,38.477,408518,2019-03-12 12:08:04:451
510,52.404,409018,2019-03-12 12:08:04:951
510,54.17,409519,2019-03-12 12:08:05:452
510,48.95,410019,2019-03-12 12:08:05:952
510,50.764,410518,2019-03-12 12:08:06:451
510,51.559,411019,2019-03-12 12:08:06:952
510,54.024,411519,2019-03-12 12:08:07:452
510,50.733,412019,2019-03-12 12:08:07:952
510,42.24,412518,2019-03-12 12:08:08:451
510,33.225,413020,2019-03-12 12:08:08:953
510,32.677,413519,2019-03-12 12:08:09:452
510,33.753,414020,2019-03-12 12:08:09:953
510,50.277,414518,2019-03-12 12:08:10:451
510,37.952,415019,2019-03-12 12:08:10:952
510,31.54,415519,2019-03-12 12:08:11:452
510,42.46,416019,2019-03-12 12:08:11:952
510,38.188,416519,2019-03-12 12:08:12:452
510,31.512,417021,2019-03-12 12:08:12:954
510,44.105,417519,2019-03-12 12:08:13:452
510,47.403,418019,2019-03-12 12:08:13:952
510,54.909,418520,2019-03-12 12:08:14:453
510,55.273,419019,2019-03-12 12:08:14:952
510,56.64,419518,2019-03-12 12:08:15:451
512,57.55,420018,2019-03-12 12:08:15:951
521,56.481,420520,2019-03-12 12:08:16:453
512,55.59,421019,2019-03-12 12:08:16:952
519,53.271,421520,2019-03-12 12:08:17:453
519,54.831,422020,2019-03-12 12:08:17:953
519,47.323,422518,2019-03-12 12:08:18:451
512,50.399,423018,2019-03-12 12:08:18:951
519,56.012,423519,2019-03-12 12:08:19:452
519,55.388,424019,2019-03-12 12:08:19:952
519,56.672,424519,2019-03-12 12:08:20:452
512,44.222,425019,2019-03-12 12:08:20:952
512,55.789,425519,2019-03-12 12:08:21:452
519,53.939,426020,2019-03-12 12:08:21:953
519,52.016,426519,2019-03-12 12:08:22:452
519,51.897,427020,2019-03-12 12:08:22:953
519,55,427518,2019-03-12 12:08:23:451
519,51.056,428019,2019-03-12 12:08:23:952
512,51.255,428518,2019-03-12 12:08:24:451
512,49.67,429018,2019-03-12 12:08:24:951
519,50.471,429519,2019-03-12 12:08:25:452
512,34.902,430019,2019-03-12 12:08:25:952
512,34.481,430519,2019-03-12 12:08:26:452
512,39.038,431019,2019-03-12 12:08:26:952
512,41.033,431519,2019-03-12 12:08:27:452
512,52.135,432019,2019-03-12 12:08:27:952
512,46.936,432519,2019-03-12 12:08:28:452
512,42.053,433019,2019-03-12 12:08:28:952
521,43.628,433519,2019-03-12 12:08:29:452
512,52.602,434020,2019-03-12 12:08:29:953
512,55.246,434519,2019-03-12 12:08:30:452
512,54.206,435019,2019-03-12 12:08:30:952
519,48.115,435519,2019-03-12 12:08:31:452
512,55.177,436019,2019-03-12 12:08:31:952
512,56.522,436519,2019-03-12 12:08:32:452
512,56.299,437019,2019-03-12 12:08:32:952
512,47.407,437519,2019-03-12 12:08:33:452
512,54.611,438019,2019-03-12 12:08:33:952
512,53.598,438519,2019-03-12 12:08:34:452
512,46.006,439020,2019-03-12 12:08:34:953
512,53.337,439519,2019-03-12 12:08:35:452
512,52.489,440020,2019-03-12 12:08:35:953
512,47.636,440519,2019-03-12 12:08:36:452
512,52.883,441019,2019-03-12 12:08:36:952
519,54.211,441518,2019-03-12 12:08:37:451
521,57.729,442019,2019-03-12 12:08:37:952
521,54.288,442520,2019-03-12 12:08:38:453
519,56.252,443019,2019-03-12 12:08:38:952
512,48.392,443519,2019-03-12 12:08:39:452
512,54.668,444019,2019-03-12 12:08:39:952
512,54.683,444520,2019-03-12 12:08:40:453
519,56.452,445019,2019-03-12 12:08:40:952
519,56.228,445519,2019-03-12 12:08:41:452
519,59.455,446019,2019-03-12 12:08:41:952
521,56.806,446519,2019-03-12 12:08:42:452
521,48.05,447019,2019-03-12 12:08:42:952
521,57.455,447519,2019-03-12 12:08:43:452
521,57.752,448020,2019-03-12 12:08:43:953
521,56.5,448519,2019-03-12 12:08:44:452
521,49.952,449021,2019-03-12 12:08:44:954
521,56.03,449518,2019-03-12 12:08:45:451
521,56.464,450019,2019-03-12 12:08:45:952
521,49.458,450519,2019-03-12 12:08:46:452
521,55.665,451018,2019-03-12 12:08:46:951
521,54.11,451519,2019-03-12 12:08:47:452
521,56.773,452020,2019-03-12 12:08:47:953
521,58.424,452520,2019-03-12 12:08:48:453
521,55.567,453019,2019-03-12 12:08:48:952
521,53.135,453518,2019-03-12 12:08:49:451
521,54.442,454019,2019-03-12 12:08:49:952
521,59.076,454519,2019-03-12 12:08:50:452
521,54.214,455018,2019-03-12 12:08:50:951
521,53.18,455519,2019-03-12 12:08:51:452
521,57.142,456018,2019-03-12 12:08:51:951
521,50.748,456519,2019-03-12 12:08:52:452
521,52.771,457019,2019-03-12 12:08:52:952
521,54.679,457520,2019-03-12 12:08:53:453
521,53.644,458019,2019-03-12 12:08:53:952
521,46.968,458519,2019-03-12 12:08:54:452
521,44.589,459019,2019-03-12 12:08:54:952
519,50.86,459519,2019-03-12 12:08:55:452
519,57.277,460020,2019-03-12 12:08:55:953
519,54.951,460520,2019-03-12 12:08:56:453
519,45.281,461019,2019-03-12 12:08:56:952
519,46.871,461521,2019-03-12 12:08:57:454
519,53.47,462019,2019-03-12 12:08:57:952
519,51.861,462521,2019-03-12 12:08:58:454
519,51.738,463019,2019-03-12 12:08:58:952
519,56.089,463519,2019-03-12 12:08:59:452
519,54.686,464019,2019-03-12 12:08:59:952
519,51.454,464520,2019-03-12 12:09:00:453
519,54.182,465019,2019-03-12 12:09:00:952
519,55.219,465520,2019-03-12 12:09:01:453
519,59.162,466019,2019-03-12 12:09:01:952
519,56.142,466518,2019-03-12 12:09:02:451
519,53.001,467021,2019-03-12 12:09:02:954
521,53.922,467519,2019-03-12 12:09:03:452
521,51.04,468019,2019-03-12 12:09:03:952
519,48.979,468519,2019-03-12 12:09:04:452
519,50.285,469019,2019-03-12 12:09:04:952
521,52.492,469520,2019-03-12 12:09:05:453
519,53.031,470019,2019-03-12 12:09:05:952
519,52.639,470519,2019-03-12 12:09:06:452
519,54.144,471019,2019-03-12 12:09:06:952
519,43.607,471519,2019-03-12 12:09:07:452
519,56.643,472018,2019-03-12 12:09:07:951
519,52.237,472520,2019-03-12 12:09:08:453
521,54.354,473019,2019-03-12 12:09:08:952
521,52.184,473519,2019-03-12 12:09:09:452
521,54.631,474020,2019-03-12 12:09:09:953
521,52.602,474519,2019-03-12 12:09:10:452
521,58.011,475019,2019-03-12 12:09:10:952
521,55.23,475519,2019-03-12 12:09:11:452
521,47.419,476019,2019-03-12 12:09:11:952
521,53.43,476519,2019-03-12 12:09:12:452
521,55.913,477019,2019-03-12 12:09:12:952
521,55.057,477519,2019-03-12 12:09:13:452
521,55.398,478018,2019-03-12 12:09:13:951
521,48.211,478518,2019-03-12 12:09:14:451
521,57.755,479019,2019-03-12 12:09:14:952
521,52.414,479518,2019-03-12 12:09:15:451
519,52.614,480019,2019-03-12 12:09:15:952
512,54.444,480519,2019-03-12 12:09:16:452
512,46.602,481019,2019-03-12 12:09:16:952
519,52.8,481519,2019-03-12 12:09:17:452
521,54.8,482018,2019-03-12 12:09:17:951
521,52.874,482519,2019-03-12 12:09:18:452
512,49.649,483019,2019-03-12 12:09:18:952
512,52.523,483519,2019-03-12 12:09:19:452
512,55.876,484019,2019-03-12 12:09:19:952
521,50.161,484519,2019-03-12 12:09:20:452
521,48.249,485019,2019-03-12 12:09:20:952
521,43.919,485519,2019-03-12 12:09:21:452
521,52.23,486019,2019-03-12 12:09:21:952
521,56.797,486518,2019-03-12 12:09:22:451
521,51.268,487019,2019-03-12 12:09:22:952
521,55.075,487519,2019-03-12 12:09:23:452
521,48.575,488019,2019-03-12 12:09:23:952
521,53.695,488520,2019-03-12 12:09:24:453
512,53.892,489019,2019-03-12 12:09:24:952
521,56.883,489519,2019-03-12 12:09:25:452
521,55.483,490019,2019-03-12 12:09:25:952
521,54.859,490518,2019-03-12 12:09:26:451
521,55.704,491020,2019-03-12 12:09:26:953
521,57.229,491520,2019-03-12 12:09:27:453
521,55.039,492019,2019-03-12 12:09:27:952
521,49.578,492519,2019-03-12 12:09:28:452
521,57.053,493019,2019-03-12 12:09:28:952
521,52.196,493520,2019-03-12 12:09:29:453
521,55.651,494018,2019-03-12 12:09:29:951
521,49.606,494520,2019-03-12 12:09:30:453
521,42.751,495018,2019-03-12 12:09:30:951
521,33.137,495519,2019-03-12 12:09:31:452
521,36.514,496018,2019-03-12 12:09:31:951
521,35.932,496518,2019-03-12 12:09:32:451
521,45.659,497019,2019-03-12 12:09:32:952
521,57.113,497519,2019-03-12 12:09:33:452
521,42.167,498019,2019-03-12 12:09:33:952
519,50.06,498519,2019-03-12 12:09:34:452
521,52.84,499019,2019-03-12 12:09:34:952
521,49.699,499519,2019-03-12 12:09:35:452
519,50.819,500019,2019-03-12 12:09:35:952
519,43.843,500519,2019-03-12 12:09:36:452
519,41.246,501019,2019-03-12 12:09:36:952
519,48.654,501519,2019-03-12 12:09:37:452
519,48.501,502019,2019-03-12 12:09:37:952
519,42.038,502518,2019-03-12 12:09:38:451
519,36.737,503019,2019-03-12 12:09:38:952
519,50.976,503519,2019-03-12 12:09:39:452
519,42.64,504020,2019-03-12 12:09:39:953
519,41.523,504519,2019-03-12 12:09:40:452
519,50.115,505018,2019-03-12 12:09:40:951
519,40.296,505519,2019-03-12 12:09:41:452
519,39.316,506019,2019-03-12 12:09:41:952
519,33.164,506519,2019-03-12 12:09:42:452
521,35.79,507020,2019-03-12 12:09:42:953
519,36.136,507520,2019-03-12 12:09:43:453
512,42.798,508019,2019-03-12 12:09:43:952
512,35.811,508519,2019-03-12 12:09:44:452
512,38.91,509019,2019-03-12 12:09:44:952
521,41.313,509518,2019-03-12 12:09:45:451
521,42.843,510020,2019-03-12 12:09:45:953
521,37.22,510520,2019-03-12 12:09:46:453
521,36.036,511019,2019-03-12 12:09:46:952
521,38.197,511518,2019-03-12 12:09:47:451
521,38.584,512018,2019-03-12 12:09:47:951
519,39.079,512519,2019-03-12 12:09:48:452
519,45.771,513018,2019-03-12 12:09:48:951
521,40.096,513519,2019-03-12 12:09:49:452
521,37.727,514018,2019-03-12 12:09:49:951
521,42.423,514523,2019-03-12 12:09:50:456
521,41.988,515019,2019-03-12 12:09:50:952
521,41.634,515520,2019-03-12 12:09:51:453
521,39.949,516019,2019-03-12 12:09:51:952
512,53.831,516518,2019-03-12 12:09:52:451
512,53.849,517020,2019-03-12 12:09:52:953
512,51.509,517519,2019-03-12 12:09:53:452
512,46.489,518019,2019-03-12 12:09:53:952
519,44.044,518519,2019-03-12 12:09:54:452
521,43.532,519020,2019-03-12 12:09:54:953
512,50.956,519519,2019-03-12 12:09:55:452
501,50.18,520019,2019-03-12 12:09:55:952
492,55.68,520518,2019-03-12 12:09:56:451
492,45.858,521019,2019-03-12 12:09:56:952
492,48.744,521519,2019-03-12 12:09:57:452
499,51.251,522019,2019-03-12 12:09:57:952
492,45.102,522518,2019-03-12 12:09:58:451
499,37.99,523019,2019-03-12 12:09:58:952
499,47.404,523519,2019-03-12 12:09:59:452
499,41.542,524018,2019-03-12 12:09:59:951
492,48.048,524519,2019-03-12 12:10:00:452
492,49.588,525019,2019-03-12 12:10:00:952
492,54.331,525518,2019-03-12 12:10:01:451
501,47.601,526019,2019-03-12 12:10:01:952
519,53.687,526519,2019-03-12 12:10:02:452
519,51.406,527019,2019-03-12 12:10:02:952
519,47.357,527519,2019-03-12 12:10:03:452
510,47.903,528019,2019-03-12 12:10:03:952
519,44.637,528519,2019-03-12 12:10:04:452
512,42.671,529019,2019-03-12 12:10:04:952
512,51.419,529519,2019-03-12 12:10:05:452
512,52.221,530018,2019-03-12 12:10:05:951
512,47.312,530519,2019-03-12 12:10:06:452
512,50.222,531019,2019-03-12 12:10:06:952
512,46.796,531519,2019-03-12 12:10:07:452
512,43.086,532019,2019-03-12 12:10:07:952
512,43.495,532518,2019-03-12 12:10:08:451
512,41.12,533019,2019-03-12 12:10:08:952
512,44.317,533519,2019-03-12 12:10:09:452
512,44.3,534019,2019-03-12 12:10:09:952
512,46.81,534519,2019-03-12 12:10:10:452
512,42.949,535019,2019-03-12 12:10:10:952
512,43.309,535519,2019-03-12 12:10:11:452
512,43.746,536020,2019-03-12 12:10:11:953
512,42.998,536519,2019-03-12 12:10:12:452
512,47.665,537020,2019-03-12 12:10:12:953
512,46.152,537519,2019-03-12 12:10:13:452
512,48.627,538018,2019-03-12 12:10:13:951
512,46.073,538519,2019-03-12 12:10:14:452
512,44.49,539018,2019-03-12 12:10:14:951
